borough,neighborhood,building_class_category,tax_class_at_present,block,lot,ease_ment,building_class_at_present,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date,year
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4477,16,NA,A5,44 BLYTHE PLACE,NA,10306,1,0,1,2052,1484,1986,1,A5,655000,45251,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,55,NA,A5,115 BLYTHE PLACE,NA,10306,1,0,1,3151,1140,1986,1,A5,575000,45226,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,56,NA,A5,117 BLYTHE PLACE,NA,10306,1,0,1,2070,1140,1986,1,A5,524400,45281,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,60,NA,A5,127 BLYTHE PLACE,NA,10306,1,0,1,1232,1350,1986,1,A5,0,45217,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,67,NA,A5,124 BLYTHE PLACE,NA,10306,1,0,1,1650,1350,1986,1,A5,551000,45147,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,87,NA,A5,150 CORONA AVENUE,NA,10306,1,0,1,3040,1350,1988,1,A5,588000,45090,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,229,NA,A5,31 LUKE COURT,NA,10306,1,0,1,1584,1404,1986,1,A5,528320,45177,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,420,NA,A5,32 CROFT COURT,NA,10306,1,0,1,688,1308,1988,1,A5,450000,45012,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,422,NA,A5,32A CROFT COURT,NA,10306,1,0,1,688,1308,1988,1,A5,498900,45099,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,433,NA,A5,164 CORONA AVENUE,NA,10306,1,0,1,688,935,1990,1,A5,467500,45187,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,486,NA,A5,22 GARTH COURT,NA,10306,1,0,1,688,1056,1988,1,A5,285000,45133,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,611,NA,A5,68 SABLE LOOP,NA,10306,1,0,1,500,1240,1996,1,A5,478800,45141,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,615,NA,A5,64 SABLE LOOP,NA,10306,1,0,1,500,1240,1996,1,A5,250000,45217,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,616,NA,A5,62 SABLE LOOP,NA,10306,1,0,1,500,1240,1996,1,A5,465000,45105,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4478,624,NA,A5,52 SABLE LOOP,NA,10306,1,0,1,500,1240,1996,1,A5,0,45229,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4500,24,NA,A5,59 TANGLEWOOD DRIVE,NA,10308,1,0,1,2578,1248,1983,1,A5,585000,45021,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4500,40,NA,A5,103 TANGLEWOOD DRIVE,NA,10308,1,0,1,2800,1872,1983,1,A5,725000,45198,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4500,70,NA,A1,195 TANGLEWOOD DRIVE,NA,10308,1,0,1,3090,1386,1983,1,A1,0,45166,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4500,81,NA,A2,231 TANGLEWOOD DRIVE,NA,10308,1,0,1,3100,1860,1978,1,A2,700000,45259,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4500,90,NA,A2,251 TANGLEWOOD DRIVE,NA,10308,1,0,1,3100,1860,1978,1,A2,620000,45203,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4500,133,NA,A5,371 TANGLEWOOD DRIVE,NA,10308,1,0,1,4830,1440,1984,1,A5,500000,45079,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4509,52,NA,A5,36 SANDALWOOD DRIVE,NA,10308,1,0,1,1536,1440,1985,1,A5,0,45009,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4510,1,NA,A2,7 SANDALWOOD DRIVE,NA,10308,1,0,1,3000,1638,1980,1,A2,660000,45063,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4550,117,NA,A5,167 EVERGREEN STREET,NA,10308,1,0,1,3826,2394,1980,1,A5,685000,44943,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4571,13,NA,A1,78 NAHANT STREET,NA,10308,1,0,1,4029,2080,1965,1,A1,865000,44987,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4571,18,NA,A5,72 NAHANT STREET,NA,10308,1,0,1,2470,1120,1965,1,A5,0,45027,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4571,34,NA,A2,131 HOWTON AVENUE,NA,10308,1,0,1,3900,960,1960,1,A2,630000,45033,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4572,27,NA,A2,153 GREAVES AVENUE,NA,10308,1,0,1,4000,1040,1965,1,A2,690000,45169,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4574,39,NA,A1,152 CORBIN AVENUE,NA,10308,1,0,1,4000,1720,1965,1,A1,0,45204,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4574,56,NA,A1,124 CORBIN AVENUE,NA,10308,1,0,1,4000,1880,1965,1,A1,0,44973,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4575,138,NA,A5,268 SANDALWOOD DRIVE,NA,10308,1,0,1,2100,1592,1985,1,A5,0,45183,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4575,144,NA,A5,284 SANDALWOOD DRIVE,NA,10308,1,0,1,2100,1592,1985,1,A5,634300,45106,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4579,14,NA,A5,42 JUMEL STREET,NA,10308,1,0,1,2500,1536,1998,1,A5,0,45103,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4579,57,NA,A5,275 GREAVES AVENUE,NA,10308,1,0,1,2933,1536,1998,1,A5,739999,45215,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4580,24,NA,A5,20 BARLOW AVENUE,NA,10308,1,0,1,3400,1080,1970,1,A5,0,45170,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4580,38,NA,A5,17 JUMEL STREET,NA,10308,1,0,1,2625,1440,2001,1,A5,718500,45077,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4580,51,NA,A5,35 JUMEL STREET,NA,10308,1,0,1,2625,1440,2000,1,A5,730000,44986,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4583,11,NA,A1,459 CORBIN AVENUE,NA,10308,1,0,1,6000,1750,1950,1,A1,10,45273,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4583,39,NA,A2,401 CORBIN AVENUE,NA,10308,1,0,1,4000,1080,1965,1,A2,0,44982,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4583,41,NA,A2,397 CORBIN AVENUE,NA,10308,1,0,1,4000,1080,1965,1,A2,730000,45099,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4583,49,NA,A2,381 CORBIN AVENUE,NA,10308,1,0,1,4000,1912,1965,1,A2,725000,45104,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4583,63,NA,A2,353 CORBIN AVENUE,NA,10308,1,0,1,4000,2244,1965,1,A2,0,45107,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4583,63,NA,A2,353 CORBIN AVENUE,NA,10308,1,0,1,4000,2244,1965,1,A2,690000,45279,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4583,98,NA,A5,295 CORBIN AVENUE,NA,10308,1,0,1,2500,1248,1999,1,A5,477000,45005,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4583,110,NA,A2,47 COUNTRY WOODS LANE,NA,10308,1,0,1,2900,1235,1980,1,A2,525000,45231,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4583,117,NA,A2,250 TANGLEWOOD DRIVE,NA,10308,1,0,1,3000,1925,1978,1,A2,655000,45232,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4587,21,NA,A1,24 DALEHAM STREET,NA,10308,1,0,1,4000,1952,1960,1,A1,0,45195,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4587,70,NA,A5,51 ELKHART STREET,NA,10308,1,0,1,1400,1380,1991,1,A5,530000,44985,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4588,41,NA,A2,3 TROY STREET,NA,10308,1,0,1,6300,1010,1950,1,A2,700500,44932,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4589,1,NA,A5,545 GREAVES AVENUE,NA,10308,1,0,1,1100,1438,1989,1,A5,485000,44978,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4589,5,NA,A5,336 ARTHUR KILL ROAD,NA,10308,1,0,1,1170,1438,1989,1,A5,490000,45281,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4589,10,NA,A2,36 TROY STREET,NA,10308,1,0,1,9120,960,1950,1,A2,0,44938,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4589,21,NA,A2,18 TROY STREET,NA,10308,1,0,1,8470,864,1950,1,A2,0,45189,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4589,64,NA,A5,541 GREAVES AVENUE,NA,10308,1,0,1,1200,1300,1990,1,A5,510000,45051,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4591,48,NA,A2,93 DALEHAM STREET,NA,10308,1,0,1,5000,840,1950,1,A2,0,45054,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4591,50,NA,A1,99 DALEHAM STREET,NA,10308,1,0,1,5300,1620,1950,1,A1,0,45005,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4592,20,NA,A2,74 DALEHAM STREET,NA,10308,1,0,1,5000,900,1950,1,A2,0,45093,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4592,25,NA,A2,62 DALEHAM STREET,NA,10308,1,0,1,5500,1560,1955,1,A2,799000,45278,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4592,30,NA,A2,61 ELKHART STREET,NA,10308,1,0,1,5600,740,1960,1,A2,0,45278,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4603,3,NA,A1,295 MILES AVENUE,NA,10308,1,0,1,4000,2245,2005,1,A1,950000,45279,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4603,12,NA,A1,112 BARLOW AVENUE,NA,10308,1,0,1,4700,3522,1965,1,A1,0,44979,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4604,39,NA,A1,137 ISLINGTON STREET,NA,10308,1,0,1,5300,2358,1950,1,A1,999999,45071,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4604,49,NA,A1,151 ISLINGTON,NA,10308,1,0,1,5000,2940,1988,1,A1,999998,44988,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4604,51,NA,A2,159 ISLINGTON STREET,NA,10308,1,0,1,9000,1376,1960,1,A2,575000,45055,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4605,21,NA,A1,144 ISLINGTON STREET,NA,10308,1,0,1,6000,2870,1925,1,A1,927000,44984,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4606,45,NA,A2,157 JUMEL STREET,NA,10308,1,0,1,6000,1584,1945,1,A2,0,45027,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4607,38,NA,A5,288 GREAVES AVENUE,NA,10308,1,0,1,2500,1440,1994,1,A5,705000,45105,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4607,42,NA,A5,276 GREAVES AVENUE,NA,10308,1,0,1,2500,1440,1994,1,A5,705000,45027,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4607,50,NA,A5,77 KENNINGTON STREET,NA,10308,1,0,1,2783,1540,1995,1,A5,760000,45008,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4607,72,NA,A9,115 KENNINGTON STREET,NA,10308,1,0,1,2600,1280,1970,1,A9,630000,45224,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4608,5,NA,A9,132 KENNINGTON STREET,NA,10308,1,0,1,2800,1280,1970,1,A9,660000,45236,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4609,22,NA,A2,84 LEVERETT AVENUE,NA,10308,1,0,1,4000,1056,1960,1,A2,10,45189,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4610,6,NA,A5,251 GIFFORDS LANE,NA,10308,1,0,1,2660,1580,1987,1,A5,0,45263,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4610,17,NA,A1,281 GIFFORDS LANE,NA,10308,1,0,1,5406,2256,1935,1,A1,800000,45180,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4610,20,NA,A1,287 GIFFORDS LANE,NA,10308,1,0,1,4040,2284,1960,1,A1,830000,45026,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4610,60,NA,A2,147 KENNINGTON STREET,NA,10308,1,0,1,4040,1391,1960,1,A2,10,45231,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4612,84,NA,A5,172 LEVERETT AVENUE,NA,10308,1,0,1,3000,1742,1998,1,A5,0,45174,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4618,3,NA,A2,145 MILES AVENUE,NA,10308,1,0,1,4000,912,1960,1,A2,680000,45114,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4618,11,NA,A2,161 MILES AVENUE,NA,10308,1,0,1,5000,1300,1960,1,A2,0,45288,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4621,30,NA,A5,99 GIFFORDS LANE,NA,10308,1,0,1,1520,1570,1987,1,A5,50000,45000,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4624,177,NA,A2,78 MILES AVENUE,NA,10308,1,0,1,5000,1136,1945,1,A2,0,45154,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4631,16,NA,A9,118 EXETER STREET,NA,10308,1,0,1,3800,1734,1970,1,A9,690000,45056,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4631,29,NA,A2,47 KATAN AVENUE,NA,10308,1,0,1,5940,884,1960,1,A2,0,45107,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4632,7,NA,A2,110 DEWEY PLACE,NA,10308,1,0,1,4860,1460,1960,1,A2,738000,44936,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4632,20,NA,A2,9 KATAN AVENUE,NA,10308,1,0,1,5022,1125,1960,1,A2,475000,45156,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4633,25,NA,A2,51 SHAFTER AVENUE,NA,10308,1,0,1,5130,1170,1960,1,A2,0,45174,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4633,262,NA,A5,3795 AMBOY ROAD,NA,10308,1,0,1,1994,1444,2019,1,A5,710000,45000,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4633,267,NA,A1,3809 AMBOY ROAD,NA,10308,1,0,1,7225,1768,1920,1,A1,0,44939,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4633,313,NA,A1,1 OAK COURT,NA,10308,1,0,1,5817,1320,1920,1,A1,640000,45107,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4640,8,NA,A1,3719 AMBOY ROAD,NA,10308,1,0,1,5813,1684,1915,1,A1,550000,44984,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4640,42,NA,A5,28 STONECREST COURT,NA,10308,1,0,1,2625,944,1991,1,A5,153000,44992,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4640,42,NA,A5,28 STONECREST COURT,NA,10308,1,0,1,2625,944,1991,1,A5,459000,45278,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4640,134,NA,A5,56 STERN CT,NA,10308,1,0,1,1140,1327,1988,1,A5,0,45050,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4640,146,NA,A5,24 STERN COURT,NA,10308,1,0,1,960,1327,1988,1,A5,510000,45118,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4645,16,NA,A5,19 FAWN LANE,NA,10306,1,0,1,1200,1816,1999,1,A5,0,45131,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4645,55,NA,A5,28 FAWN LANE,NA,10306,1,0,1,1208,1816,1998,1,A5,664000,45105,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4645,71,NA,A5,17 WILLOW LANE,NA,10306,1,0,1,1224,1816,1999,1,A5,575000,44932,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4645,207,NA,A5,162 WOODCUTTERS LANE,NA,10306,1,0,1,1007,1218,1994,1,A5,0,45224,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4645,248,NA,A5,89 WOODCUTTERS LANE,NA,10306,1,0,1,1656,1260,1994,1,A5,0,45207,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4645,274,NA,A5,15 WOODCUTTERS LANE,NA,10306,1,0,1,2392,1260,1994,1,A5,628800,45275,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,4985,9,NA,A5,149 SPRATT AVENUE,NA,10306,1,0,1,2400,1232,1965,1,A5,0,44999,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5026,73,NA,A5,162 SPRATT AVENUE,NA,10306,1,0,1,2400,1312,1975,1,A5,712000,45132,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5026,75,NA,A5,168 SPRATT AVENUE,NA,10306,1,0,1,2550,1232,1975,1,A5,640000,45063,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5026,79,NA,A5,75 THOLLEN STREET,NA,10306,1,0,1,2448,1232,1975,1,A5,535000,45152,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5028,35,NA,A5,30 THAYER PLACE,NA,10306,1,0,1,2375,1232,1965,1,A5,580000,44946,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5028,37,NA,A5,32 THAYER PLACE,NA,10306,1,0,1,2375,1232,1965,1,A5,550000,44984,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5028,39,NA,A5,36 THAYER PLACE,NA,10306,1,0,1,2375,1232,1965,1,A5,599000,45183,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5030,3,NA,A5,203 BAY TERRACE,NA,10306,1,0,1,2500,1224,1965,1,A5,0,45161,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5108,19,NA,A5,68 GREENCROFT AVENUE,NA,10308,1,0,1,2566,1312,1970,1,A5,680000,45033,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5108,54,NA,A5,163A AINSWORTH AVENUE,NA,10308,1,0,1,2375,1350,2004,1,A5,470000,45099,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5110,4,NA,A5,165 KEEGANS LANE,NA,10308,1,0,1,2375,1176,1965,1,A5,0,44998,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5110,18,NA,A5,138 MAYBURY AVENUE,NA,10308,1,0,1,2300,1176,1965,1,A5,590138,45097,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5110,22,NA,A5,128 MAYBURY AVENUE,NA,10308,1,0,1,2300,1176,1965,1,A5,0,44999,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5110,26,NA,A5,120 MAYBURY AVENUE,NA,10308,1,0,1,2300,1176,1965,1,A5,490000,45155,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5110,28,NA,A5,116 MAYBURY AVENUE,NA,10308,1,0,1,2300,1176,1965,1,A5,0,44961,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5111,22,NA,A2,114 GREENCROFT AVENUE,NA,10308,1,0,1,3870,1040,1955,1,A2,680000,45126,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5111,38,NA,A2,3601 HYLAN BOULEVARD,NA,10308,1,0,1,4000,960,1955,1,A2,500000,45054,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5111,41,NA,A2,3609 HYLAN BOULEVARD,NA,10308,1,0,1,4060,1832,1975,1,A2,0,45215,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5117,8,NA,A1,157 FIELDWAY AVENUE,NA,10308,1,0,1,5610,2028,1960,1,A1,853500,45100,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5117,15,NA,A1,214 MAYBURY AVENUE,NA,10308,1,0,1,4000,2326,1965,1,A1,0,45050,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5117,17,NA,A2,210 MAYBURY AVENUE,NA,10308,1,0,1,4000,1144,1965,1,A2,725000,45155,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5117,59,NA,A1,187 GREENCROFT AVENUE,NA,10308,1,0,1,4000,1884,1960,1,A1,1022070,45105,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5118,16,NA,A5,216 GREENCROFT AVENUE,NA,10308,1,0,1,2575,1398,1965,1,A5,0,45152,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5120,9,NA,A1,105 HIGHLAND ROAD,NA,10308,1,0,1,11100,2497,1930,1,A1,0,45068,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5126,10,NA,A1,217 GREAT KILLS ROAD,NA,10308,1,0,1,4600,1698,1930,1,A1,0,45041,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5129,55,NA,A1,146 FIELDWAY AVENUE,NA,10308,1,0,1,4173,2304,1970,1,A1,0,45268,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5129,74,NA,A5,289 MAYBURY AVENUE,NA,10308,1,0,1,2944,1280,1970,1,A5,0,44949,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5130,48,NA,A2,170 FIELDWAY AVENUE,NA,10308,1,0,1,5550,1536,1965,1,A2,750000,45162,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5134,103,NA,A1,49 HILLSIDE TERRACE,NA,10308,1,0,1,4565,1296,1930,1,A1,699000,45191,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5138,42,NA,A2,25 RUSTIC PLACE,NA,10308,1,0,1,10600,1268,1960,1,A2,0,45138,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5140,46,NA,A1,11 COTTAGE AVENUE,NA,10308,1,0,1,7840,2296,1970,1,A1,0,45086,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5141,30,NA,A5,312 GREAT KILLS ROAD,NA,10308,1,0,1,2322,1108,1970,1,A5,0,45149,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5151,54,NA,A2,181 NELSON AVENUE,NA,10308,1,0,1,4000,1247,1970,1,A2,450000,45008,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5152,23,NA,A5,16 GRANDVIEW TERRACE,NA,10308,1,0,1,3350,1458,1975,1,A5,0,45244,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5156,32,NA,A5,11 NASH COURT,NA,10308,1,0,1,2450,1344,1975,1,A5,0,44932,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5156,68,NA,A5,32 NASH COURT,NA,10308,1,0,1,3960,1200,1965,1,A5,0,45092,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5156,125,NA,A1,231 NELSON AVENUE,NA,10308,1,0,1,5000,1440,1935,1,A1,785000,45251,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5157,5,NA,A1,18 FLORENCE STREET,NA,10308,1,0,1,6320,1208,1935,1,A1,0,45034,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5157,44,NA,A5,63 TARLEE PLACE,NA,10308,1,0,1,2500,1690,1987,1,A5,625000,45252,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5190,44,NA,A5,43 FAIRLAWN LOOP,NA,10308,1,0,1,1099,1645,1989,1,A5,640000,44932,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5190,125,NA,A5,9 WATERSIDE PARKWAY,NA,10308,1,0,1,2520,1260,1975,1,A5,613000,44960,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5195,10,NA,A5,35 CORAL COURT,NA,10308,1,0,1,2325,1500,2000,1,A5,10,45267,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5200,48,NA,A2,31 MCKEE AVENUE,NA,10308,1,0,1,5000,1414,1901,1,A2,660000,45085,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5201,28,NA,A2,40 MC KEE AVENUE,NA,10308,1,0,1,5000,1632,1901,1,A2,525500,45265,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5201,44,NA,A5,155 MANSION AVENUE,NA,10308,1,0,1,1872,960,2001,1,A5,859980,45091,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5201,64,NA,A5,301 HILLSIDE TERRACE,NA,10308,1,0,1,2442,1368,1980,1,A5,0,45218,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5202,240,NA,A3,17 OSPREY COURT,NA,10308,1,0,1,8965,4831,2021,1,A3,0,45244,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5203,23,NA,A1,310 HILLSIDE TERRACE,NA,10308,1,0,1,7500,1424,1899,1,A1,195000,45238,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5204,20,NA,A1,27 MERCER PLACE,NA,10308,1,0,1,3000,832,1899,1,A1,436020,45090,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5209,35,NA,A5,346 CLEVELAND AVENUE,NA,10308,1,0,1,2755,1523,1986,1,A5,425000,44988,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5212,74,NA,A1,15 MORRIS PLACE,NA,10308,1,0,1,1860,968,1960,1,A1,510000,45126,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5215,41,NA,A5,25 SCARSDALE STREET,NA,10308,1,0,1,2430,1216,1960,1,A5,550000,44929,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5217,5,NA,A5,77 LINDENWOOD ROAD,NA,10308,1,0,1,1533,1020,1991,1,A5,0,45168,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5224,2,NA,A5,15 OAKDALE STREET,NA,10308,1,0,1,2500,1230,1965,1,A5,415000,44991,2023
5,GREAT KILLS,01 ONE FAMILY DWELLINGS,1,5224,2,NA,A5,15 OAKDALE STREET,NA,10308,1,0,1,2500,1230,1965,1,A5,678000,45152,2023
