borough,neighborhood,building_class_category,tax_class_as_of_final_roll_17_18,block,lot,ease_ment,building_class_as_of_final_roll_17_18,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date,year
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3294,39,NA,A5,56 RARITAN AVENUE,NA,10304,1,0,1,3675,1280,1955,1,A5,510000,43056,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3294,45,NA,A5,72 RARITAN AVENUE,NA,10304,1,0,1,2500,1536,2002,1,A5,630000,43012,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3294,59,NA,A1,59 DELAWARE AVENUE,NA,10304,1,0,1,3761,2050,2016,1,A1,890968,42863,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3294,60,NA,A1,57 DELAWARE AVENUE,NA,10304,1,0,1,3800,760,2016,1,A1,870603,42810,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3295,19,NA,A2,82 BURGHER AVENUE,NA,10304,1,0,1,5000,962,1955,1,A2,530000,42899,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3296,58,NA,A2,93 RARITAN AVENUE,NA,10304,1,0,1,5000,962,1955,1,A2,570000,42962,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3298,48,NA,A1,21 ALTER AVENUE,NA,10304,1,0,1,10700,1896,1915,1,A1,1164000,42998,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3301,23,NA,A5,78 ALTER AVENUE,NA,10304,1,0,1,1498,1639,1986,1,A5,0,42759,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3301,23,NA,A5,78 ALTER AVENUE,NA,10304,1,0,1,1498,1639,1986,1,A5,405000,42759,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3305,80,NA,A1,37 SEAVIEW AVENUE,NA,10304,1,0,1,5000,1772,1915,1,A1,0,43067,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3307,107,NA,A2,98 WILSON STREET,NA,10304,1,0,1,4750,960,1955,1,A2,0,43024,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3311,44,NA,A5,29 MINNA STREET,NA,10304,1,0,1,2500,1218,1960,1,A5,520000,43075,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3312,1,NA,A2,47 EVERGREEN AVENUE,NA,10304,1,0,1,5000,1144,1945,1,A2,635000,42963,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3312,35,NA,A5,395 NORTH RAILROAD AVE,NA,10304,1,0,1,2500,1340,1965,1,A5,543000,42961,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3314,6,NA,A2,4 BEAR STREET,NA,10304,1,0,1,5500,1482,1950,1,A2,0,42796,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3315,51,NA,A2,175 RARITAN AVENUE,NA,10304,1,0,1,5000,1102,1920,1,A2,0,42933,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3316,1,NA,A5,72 BEAR STREET,NA,10304,1,0,1,2500,1500,2003,1,A5,640000,42866,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3316,45,NA,A5,185 DELAWARE AVENUE,NA,10304,1,0,1,2185,1230,2000,1,A5,620000,43081,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3316,68,NA,A5,141 DELAWARE AVENUE,NA,10304,1,0,1,2100,1176,1989,1,A5,0,42947,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3317,42,NA,A2,559 NORTH RAILROAD AVE,NA,10304,1,0,1,4141,960,1955,1,A2,349830,43025,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3318,21,NA,A1,134 ALTER AVENUE,NA,10304,1,0,1,5200,1144,1930,1,A1,0,42922,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3319,25,NA,A5,146 CROMWELL AVENUE,NA,10304,1,0,1,1950,1252,2004,1,A5,540000,43019,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3326,25,NA,A5,73 SOUTH RAILROAD AVE,NA,10305,1,0,1,2228,1512,1960,1,A5,490000,43089,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3328,33,NA,A5,78 SOUTH RAILROAD AVE,NA,10305,1,0,1,1694,1200,1970,1,A5,437000,42752,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3328,43,NA,A5,102 SOUTH RAILROAD AVE,NA,10305,1,0,1,1804,1200,1970,1,A5,458000,43034,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3328,133,NA,A5,108 SOUTH RAILROAD AVE,NA,10305,1,0,1,1848,1220,1960,1,A5,0,42907,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3328,135,NA,A5,430 NORTH RAILROAD AVE,NA,10304,1,0,1,3450,2010,1986,1,A5,465000,42797,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3329,10,NA,A5,138 SOUTH RAILROAD AVE,NA,10305,1,0,1,2652,1570,1996,1,A5,600000,43074,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3329,25,NA,A5,120 SOUTH RAILROAD AVE,NA,10305,1,0,1,2461,1570,1996,1,A5,538000,42860,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3329,83,NA,A2,253 BURGHER AVENUE,NA,10305,1,0,1,6000,1152,1950,1,A2,0,42857,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3334,10,NA,A5,220 RARITAN AVENUE,NA,10305,1,0,1,2500,1360,1993,1,A5,0,43088,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3339,41,NA,A5,21 PERINE AVENUE,NA,10305,1,0,1,790,940,1990,1,A5,450000,42744,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3344,6,NA,A1,260 GARRETSON AVENUE,NA,10305,1,0,1,3157,1672,1941,1,A1,320000,42838,2017
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3344,38,NA,A5,279 SEAVIEW AVENUE,NA,10305,1,0,1,2475,1472,2003,1,A5,649000,43067,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3200,158,NA,B2,282 NORTH RAILROAD AVE,NA,10304,2,0,2,5724,2376,1965,1,B2,510000,42926,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3285,1,NA,B2,7 WHITAKER PLACE,NA,10304,2,0,2,4315,2580,2001,1,B2,875000,42801,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3287,33,NA,B9,97 WILSON STREET,NA,10304,2,0,2,2560,2377,1984,1,B9,0,43003,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3289,1,NA,B2,1298 RICHMOND ROAD,NA,10304,2,0,2,7621,3804,1920,1,B2,0,42913,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3289,34,NA,B1,57 NEWBERRY AVENUE,NA,10304,2,0,2,10000,1560,1920,1,B1,860000,42943,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1B,3290,78,NA,V0,29 BURGHER AVENUE,NA,10304,0,0,0,4036,0,1950,1,B2,966320,43047,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1B,3290,79,NA,V0,25 BURGHER AVENUE,NA,10304,2,0,2,4036,0,1925,1,B2,945000,43083,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3291,72,NA,B9,99 BURGHER AVENUE,NA,10304,2,0,2,3080,1538,1997,1,B9,591000,42807,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3292,41,NA,B2,53 ATLANTIC AVENUE,NA,10304,2,0,2,4772,0,2016,1,B2,987702,42850,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3292,43,NA,B2,47 ATLANTIC AVENUE,NA,10304,2,0,2,4774,1517,2016,1,B2,987702,42851,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3293,18,NA,B2,20 ATLANTIC AVENUE,NA,10304,2,0,2,5655,1880,1945,1,B2,715000,42850,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3294,86,NA,B2,15 DELAWARE AVENUE,NA,10304,2,0,2,4607,2132,1991,1,B2,959500,42886,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3295,48,NA,B9,103 ATLANTIC AVENUE,NA,10304,2,0,2,2373,1440,1998,1,B9,705000,42873,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3297,20,NA,B2,116 RARITAN AVENUE,NA,10304,2,0,2,6100,1568,1960,1,B2,680000,42914,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3299,65,NA,B3,25 CROMWELL AVENUE,NA,10304,2,0,2,10650,1552,1915,1,B3,0,42828,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3301,71,NA,B2,71 CROMWELL AVENUE,NA,10304,2,0,2,6250,2156,1915,1,B2,493000,42990,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3305,36,NA,B2,54 GARRETSON AVENUE,NA,10304,2,0,2,4300,1092,1925,1,B2,582000,42965,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3312,3,NA,B3,41 EVERGREEN AVENUE,NA,10304,2,0,2,5000,1652,1925,1,B3,634000,42915,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3312,28,NA,B1,62 CORNELIA STREET,NA,10304,2,0,2,2500,2400,1975,1,B1,775000,42759,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3316,30,NA,B1,186 RARITAN AVENUE,NA,10304,2,0,2,5000,2392,1960,1,B1,0,42914,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3318,51,NA,B3,188 ALTER AVENUE,NA,10304,2,0,2,5100,1850,1930,1,B3,660000,42782,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3319,23,NA,B3,144 CROMWELL AVENUE,NA,10304,2,0,2,4850,2016,1910,1,B3,836000,43014,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3320,16,NA,B2,128 GARRETSON AVENUE,NA,10304,2,0,2,8250,2072,1888,1,B2,0,42945,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3328,110,NA,B2,115 EVERGREEN AVENUE,NA,10305,2,0,2,5250,1768,1949,1,B2,565000,42984,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3329,81,NA,B2,259 BURGHER AVENUE,NA,10305,2,0,2,3242,1584,1950,1,B2,0,42907,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3330,13,NA,B3,226 BURGHER AVENUE,NA,10305,2,0,2,5000,1152,1925,1,B3,610000,43097,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3330,16,NA,B3,232 BURGHER AVENUE,NA,10305,2,0,2,11642,1688,1925,1,B3,999999,42748,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3330,37,NA,B3,203 ATLANTIC AVENUE,NA,10305,2,0,2,6250,1000,1955,1,B3,699000,42741,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3332,36,NA,B2,289 ATLANTIC AVENUE,NA,10305,2,0,2,7500,1668,1952,1,B2,0,42772,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3335,17,NA,B2,252 DELAWARE AVENUE,NA,10305,2,0,2,4520,2314,1968,1,B2,0,42745,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3337,2,NA,B9,270 DELAWARE AVENUE,NA,10305,2,0,2,3503,1800,2002,1,B9,0,43011,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3337,3,NA,B9,272 DELAWARE AVENUE,NA,10305,2,0,2,3503,1800,2002,1,B9,0,43011,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3337,5,NA,B9,276 DELAWARE AVENUE,NA,10305,2,0,2,3503,1800,2002,1,B9,0,43011,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3337,7,NA,B9,278 DELAWARE AVENUE,NA,10305,2,0,2,3503,1800,2002,1,B9,0,43011,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3337,8,NA,B9,282 DELAWARE AVENUE,NA,10305,2,0,2,2957,1480,2004,1,B9,0,43011,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3337,9,NA,B9,284 DELAWARE AVENUE,NA,10305,2,0,2,2957,1480,2004,1,B9,0,43011,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3339,5,NA,B3,8 HANCOCK STREET,NA,10305,2,0,2,3450,1620,1905,1,B3,500,43033,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3339,7,NA,B2,6B HANCOCK STREET,NA,10305,2,0,2,4975,2700,2010,1,B2,0,43011,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3339,9,NA,B2,6A HANCOCK STREET,NA,10305,2,0,2,4039,2700,2010,1,B2,0,43011,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3339,11,NA,B2,4 HANCOCK STREET,NA,10305,2,0,2,3781,2600,2010,1,B2,0,43011,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3341,13,NA,B1,222 CROMWELL AVENUE,NA,10305,2,0,2,4801,1798,1955,1,B1,620000,43055,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3341,52,NA,B2,296 CROMWELL AVENUE,NA,10305,2,0,2,3880,2400,1995,1,B2,0,42922,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3341,103,NA,B3,231 GARRETSON AVENUE,NA,10305,2,0,2,2910,1240,1930,1,B3,0,42905,2017
5,DONGAN HILLS,02 TWO FAMILY DWELLINGS,1,3341,114,NA,B2,207 GARRETSON AVENUE,NA,10305,2,0,2,3880,2552,1925,1,B2,860000,43056,2017
5,DONGAN HILLS,03 THREE FAMILY DWELLINGS,1,3305,58,NA,C0,81 SEAVIEW AVENUE,NA,10304,3,0,3,2250,1600,1920,1,C0,0,42986,2017
5,DONGAN HILLS,03 THREE FAMILY DWELLINGS,1,3305,58,NA,C0,81 SEAVIEW AVENUE,NA,10304,3,0,3,2250,1600,1920,1,C0,0,43024,2017
5,DONGAN HILLS,03 THREE FAMILY DWELLINGS,1,3329,72,NA,C0,275 BURGHER AVENUE,NA,10305,3,0,3,5000,2868,1925,1,C0,742000,42944,2017
5,DONGAN HILLS,05 TAX CLASS 1 VACANT LAND,1B,3318,116,NA,V0,JEFFERSON STREET,NA,0,0,0,0,4500,0,0,1,V0,55000,43026,2017
5,DONGAN HILLS,07 RENTALS - WALKUP APARTMENTS,2A,3299,68,NA,C3,19 CROMWELL AVENUE,NA,10304,4,0,4,10650,2812,1931,2,C3,0,42828,2017
5,DONGAN HILLS,10 COOPS - ELEVATOR APARTMENTS,2,3191,61,NA,D4,"1160 RICHMOND ROAD, 2B",NA,10304,0,0,0,0,0,1969,2,D4,200000,42739,2017
5,DONGAN HILLS,10 COOPS - ELEVATOR APARTMENTS,2,3191,61,NA,D4,"1160 RICHMOND ROAD, 7J",NA,10304,0,0,0,0,0,1969,2,D4,230000,42962,2017
5,DONGAN HILLS,10 COOPS - ELEVATOR APARTMENTS,2,3191,61,NA,D4,"1160 RICHMOND ROAD, 2H",NA,10304,0,0,0,0,0,1969,2,D4,0,42962,2017
5,DONGAN HILLS,10 COOPS - ELEVATOR APARTMENTS,2,3191,61,NA,D4,"1160 RICHMOND ROAD, 7E",NA,10304,0,0,0,0,0,1969,2,D4,85000,42976,2017
5,DONGAN HILLS,10 COOPS - ELEVATOR APARTMENTS,2,3191,61,NA,D4,"1160 RICHMOND ROAD, 7E",NA,10304,0,0,0,0,0,1969,2,D4,160000,43020,2017
5,DONGAN HILLS,10 COOPS - ELEVATOR APARTMENTS,2,3191,61,NA,D4,"1160 RICHMOND ROAD, 3K",NA,10304,0,0,0,0,0,1969,2,D4,225000,43055,2017
5,DONGAN HILLS,12 CONDOS - WALKUP APARTMENTS,2,3318,1010,NA,R2,163 CROMWELL AVE,3B,10304,1,0,1,0,0,1972,2,R2,275000,42773,2017
5,DONGAN HILLS,12 CONDOS - WALKUP APARTMENTS,2,3318,1019,NA,R2,165 CROMWELL AVENUE,2C,10304,1,0,1,0,0,1972,2,R2,185000,43010,2017
5,DONGAN HILLS,12 CONDOS - WALKUP APARTMENTS,2,3318,1027,NA,R2,167 CROMWELL AVENUE,1C,10304,1,0,1,0,0,1972,2,R2,160000,43010,2017
5,DONGAN HILLS,12 CONDOS - WALKUP APARTMENTS,2,3318,1031,NA,R2,167 CROMWELL AVENUE,2C,10304,1,0,1,0,0,1972,2,R2,280000,43083,2017
5,DONGAN HILLS,12 CONDOS - WALKUP APARTMENTS,2,3318,1032,NA,R2,167 CROMWELL AVENUE,2D,10304,1,0,1,0,0,1972,2,R2,160000,43010,2017
5,DONGAN HILLS,12 CONDOS - WALKUP APARTMENTS,2,3318,1044,NA,R2,169 CROMWELL AVENUE,2D,10304,1,0,1,0,0,1972,2,R2,0,42839,2017
5,DONGAN HILLS,22 STORE BUILDINGS,4,3289,8,NA,K1,1290 RICHMOND ROAD,NA,10304,0,1,1,3084,1200,1960,4,K1,10,42809,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,835,3,NA,A2,7 SPRING STREET,NA,10304,1,0,1,3895,960,1955,1,A2,580000,42943,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,835,3,NA,A2,7 SPRING STREET,NA,10304,1,0,1,3895,960,1955,1,A2,499999,43025,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,835,7,NA,A2,15 SPRING STREET,NA,10304,1,0,1,4200,960,1961,1,A2,0,43075,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,835,173,NA,A1,35 WILSON VIEW PLACE,NA,10304,1,0,1,2760,1176,1920,1,A1,732000,43069,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,839,128,NA,A1,480 OCEAN TERRACE,NA,10301,1,0,1,13920,2345,1920,1,A1,0,42773,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,839,314,NA,A1,74 EMERSON COURT,NA,10304,1,0,1,14946,1536,1965,1,A1,700000,42846,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,839,317,NA,A2,54 EMERSON COURT,NA,10304,1,0,1,4383,1794,1965,1,A2,730000,42789,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,841,12,NA,A1,171 SPRING STREET,NA,10304,1,0,1,6954,3325,1965,1,A1,920000,42963,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,841,79,NA,A2,163 WILSON TERRACE,NA,10304,1,0,1,4000,1128,1955,1,A2,640000,42822,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,842,81,NA,A1,101 MEDFORD ROAD,NA,10304,1,0,1,10576,2360,1965,1,A1,0,43006,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,844,1,NA,A2,35 ELTINGE STREET,NA,10304,1,0,1,9157,2313,1965,1,A2,747000,42759,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,844,13,NA,A1,80 SPRING STREET,NA,10304,1,0,1,3916,715,1920,1,A1,500000,43082,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,845,42,NA,A2,175 ROME AVENUE,NA,10304,1,0,1,8361,1352,1960,1,A2,650000,43005,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,846,6,NA,A1,21 HUNTER STREET,NA,10304,1,0,1,10000,0,2016,1,A1,0,42835,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,846,39,NA,A2,32 MEADOW AVENUE,NA,10304,1,0,1,4000,1092,1955,1,A2,535000,43033,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,847,47,NA,A1,109 ROME AVENUE,NA,10304,1,0,1,3978,2800,1980,1,A1,728000,42990,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,847,51,NA,A1,119 ROME AVENUE,NA,10304,1,0,1,6264,1824,1965,1,A1,635000,42816,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,848,40,NA,A1,1111 RICHMOND ROAD,NA,10304,1,0,1,3321,1950,1965,1,A1,547500,42999,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,848,170,NA,A2,70 SPARKILL AVENUE,NA,10304,1,0,1,4000,1500,1925,1,A2,670000,42761,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,848,228,NA,A1,107 SPARKILL AVENUE,NA,10304,1,0,1,4000,1150,1940,1,A1,510000,42758,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,848,245,NA,A2,146 ROME AVENUE,NA,10304,1,0,1,3318,2315,1965,1,A2,0,43041,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,848,265,NA,A1,10 HOLLY STREET,NA,10304,1,0,1,4000,2312,1965,1,A1,800000,42765,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,849,53,NA,A1,41 VISTA AVENUE,NA,10304,1,0,1,5150,2136,1920,1,A1,0,43039,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,849,141,NA,A1,54 DELLWOOD ROAD,NA,10304,1,0,1,5000,1272,1925,1,A1,0,42902,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,849,178,NA,A1,15 HASBROUCK ROAD,NA,10304,1,0,1,4335,1690,1930,1,A1,0,42814,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,850,17,NA,A2,193 MASON STREET,NA,10304,1,0,1,4200,1016,1955,1,A2,0,42958,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,850,49,NA,A2,129 MASON STREET,NA,10304,1,0,1,4000,488,1955,1,A2,0,42958,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,850,73,NA,A9,50 HOLLY STREET,NA,10304,1,0,1,4000,995,1940,1,A9,500000,43040,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,851,98,NA,A3,154 MASON STREET,NA,10304,1,0,1,6000,2940,1960,1,A3,0,42754,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,851,117,NA,A1,190 MASON STREET,NA,10304,1,0,1,5000,1987,1935,1,A1,0,43032,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,853,12,NA,A3,60 OVERLOOK AVENUE,NA,10304,1,0,1,8950,4260,1998,1,A3,1430000,42891,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,853,21,NA,A2,42 OVERLOOK AVENUE,NA,10304,1,0,1,5000,748,1955,1,A2,250000,43067,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,853,45,NA,A1,4 OVERLOOK AVENUE,NA,10304,1,0,1,6200,2240,1960,1,A1,610493,42741,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,855,41,NA,A2,76 VISTA AVENUE,NA,10304,1,0,1,5000,868,1960,1,A2,500000,42898,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,855,59,NA,A1,40 DUTCHESS AVENUE,NA,10304,1,0,1,7500,2732,1955,1,A1,0,42742,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,856,15,NA,A2,118 VISTA AVENUE,NA,10304,1,0,1,6000,2000,1960,1,A2,765000,43073,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,859,18,NA,A3,139 RIDGE AVENUE,NA,10304,1,0,1,5000,920,1925,1,A3,985000,42776,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,860,13,NA,A1,146 RIDGE AVENUE,NA,10304,1,0,1,6000,2866,2015,1,A1,0,42767,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,860,22,NA,A1,134 RIDGE AVENUE,NA,10304,1,0,1,5000,3150,1925,1,A1,1450000,42944,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,860,22,NA,A1,134 RIDGE AVENUE,NA,10304,1,0,1,5000,3150,1925,1,A1,1450000,42944,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,860,55,NA,A3,30 RIDGE LOOP,NA,10304,1,0,1,14530,4027,1986,1,A3,1150000,43004,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,860,126,NA,A3,55 OLD FARMERS LANE,NA,10304,1,0,1,10000,4160,1986,1,A3,0,42972,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,860,171,NA,A3,65 RIDGE LOOP,NA,10304,1,0,1,10300,2935,1986,1,A3,1300000,42933,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,860,225,NA,A1,61 HILLVIEW LANE,NA,10304,1,0,1,6000,3140,1985,1,A1,0,42831,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,860,250,NA,A1,40 HILLVIEW LANE,NA,10304,1,0,1,9039,3940,1985,1,A1,1100000,42907,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,869,54,NA,A1,36 HYLAN BOULEVARD,NA,10305,1,0,1,7279,0,2016,1,A1,1680112,43089,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,869,130,NA,A3,50 LAURIE COURT,NA,10304,1,0,1,7275,2920,1989,1,A3,0,42814,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,869,228,NA,A2,125 CHAPIN AVENUE,NA,10304,1,0,1,4085,1323,1960,1,A2,280000,42943,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,869,228,NA,A2,125 CHAPIN AVENUE,NA,10304,1,0,1,4085,1323,1960,1,A2,762500,43056,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,869,278,NA,A1,65 CHAPIN AVENUE,NA,10304,1,0,1,8550,3050,1970,1,A1,885000,42809,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,869,343,NA,A1,1419 RICHMOND ROAD,NA,10304,1,0,1,15036,2456,1980,1,A1,0,42843,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,869,414,NA,A2,92 NORDEN STREET,NA,10304,1,0,1,8000,1144,1955,1,A2,705000,42989,2017
5,DONGAN HILLS-COLONY,01 ONE FAMILY DWELLINGS,1,869,626,NA,A1,44 CHAPIN AVENUE,NA,10304,1,0,1,9945,2296,1955,1,A1,859000,42940,2017
