borough,neighborhood,building_class_category,tax_class_as_of_final_roll_18_19,block,lot,ease_ment,building_class_as_of_final_roll_18_19,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date,year
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4052,52,NA,B9,217 CUBA AVENUE,NA,10306,2,0,2,3500,1700,1980,1,B9,0,43676,2019
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4058,88,NA,B2,78 MANILA AVENUE,NA,10306,2,0,2,6325,2136,1965,1,B2,760000,43705,2019
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4058,145,NA,B2,86 MANILA AVENUE,NA,10306,2,0,2,4644,2150,1965,1,B2,885000,43795,2019
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4058,165,NA,B2,109 MANILA AVENUE,NA,10306,2,0,2,4275,2136,1960,1,B2,700000,43676,2019
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4058,266,NA,B2,778 TYSENS LANE,NA,10306,2,0,2,3917,2136,1960,1,B2,0,43699,2019
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4191,27,NA,B9,12 1 STREET,NA,10306,2,0,2,3200,1600,2003,1,B9,0,43537,2019
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4192,1,NA,B2,117 3 STREET,NA,10306,2,0,2,3750,1960,2006,1,B2,841500,43626,2019
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4192,7,NA,B3,131 3 STREET,NA,10314,2,0,2,4135,2000,1930,1,B3,976388,43657,2019
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4192,18,NA,B2,24 2 STREET,NA,10306,2,0,2,0,0,2017,1,B2,1016214,43567,2019
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4192,20,NA,B2,22 2 STREET,NA,10306,2,0,2,3750,2499,2017,1,B2,1016214,43567,2019
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4212,1,NA,B3,194 ROSE AVENUE,NA,10306,2,0,2,10000,2071,1915,1,B3,740000,43496,2019
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4218,43,NA,B2,110 9TH STREET,NA,10306,2,0,2,3700,1900,2005,1,B2,950000,43516,2019
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4218,43,NA,B2,110 9TH STREET,NA,10306,2,0,2,3700,1900,2005,1,B2,0,43482,2019
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4219,57,NA,S2,288 NEW DORP LANE,NA,10306,2,1,3,4000,3510,1945,1,S2,0,43733,2019
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4220,44,NA,B3,22 CODDINGTON AVENUE,NA,10306,2,0,2,4000,976,1920,1,B3,660000,43766,2019
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4220,44,NA,B3,22 CODDINGTON AVENUE,NA,10306,2,0,2,4000,976,1920,1,B3,0,43713,2019
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4220,46,NA,B2,26 CODDINGTON AVENUE,NA,10306,2,0,2,4000,2194,2018,1,B2,987703,43724,2019
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4221,25,NA,B2,93 CODDINGTON AVENUE,NA,10306,2,0,2,4150,2500,2018,1,B2,997885,43763,2019
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4223,66,NA,B1,271 ROSS AVENUE,NA,10306,2,0,2,6000,1164,1945,1,B1,920000,43531,2019
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4231,32,NA,B2,184 BEACH AVENUE,NA,10306,2,0,2,7200,2680,1930,1,B2,765000,43476,2019
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4231,125,NA,B2,77 7 STREET,NA,10306,2,0,2,3920,2635,2019,1,B2,1008068,43760,2019
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4238,38,NA,B3,37 RENO AVENUE,NA,10306,2,0,2,4000,1920,1960,1,B3,0,43777,2019
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4239,11,NA,B3,333 TYSENS LANE,NA,10306,2,0,2,5031,2174,1960,1,B3,768000,43808,2019
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4239,20,NA,B9,1680 SOUTH RAILROAD AVE,NA,10306,2,0,2,3717,2488,1975,1,B9,750000,43756,2019
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4240,42,NA,B2,92 PRINCETON AVENUE,NA,10306,2,0,2,4200,1900,2004,1,B2,0,43559,2019
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4242,50,NA,B2,281 10TH ST,NA,10306,2,0,2,4738,1716,1970,1,B2,10,43733,2019
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4243,71,NA,B3,11 LINDBERGH AVENUE,NA,10306,2,0,2,4000,1800,1960,1,B3,0,43479,2019
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4243,71,NA,B3,11 LINDBERGH AVENUE,NA,10306,2,0,2,4000,1800,1960,1,B3,0,43790,2019
5,NEW DORP,02 TWO FAMILY DWELLINGS,1,4251,60,NA,B9,223 CANNON BOULEVARD,NA,10306,2,0,2,3000,1200,1993,1,B9,655000,43468,2019
5,NEW DORP,04 TAX CLASS 1 CONDOS,1A,4229,1036,NA,R3,"61B FRANCINE COURT, 71B",71B,10306,1,0,1,0,0,1988,1,R3,231000,43711,2019
5,NEW DORP,04 TAX CLASS 1 CONDOS,1A,4229,1041,NA,R3,"58A FRANCINE COURT, 74A",74A,10306,1,0,1,0,0,1988,1,R3,297925,43585,2019
5,NEW DORP,04 TAX CLASS 1 CONDOS,1A,4229,1047,NA,R3,52A FRANCINE COURT,80A,10306,1,0,1,0,0,1988,1,R3,0,43500,2019
5,NEW DORP,04 TAX CLASS 1 CONDOS,1A,4229,1057,NA,R3,"36A FRANCINE COURT, 94A",94A,10306,1,0,1,0,0,1988,1,R3,0,43608,2019
5,NEW DORP,04 TAX CLASS 1 CONDOS,1A,4229,1103,NA,R3,"6 ARC PLACE, A3",A3,10306,1,0,1,0,0,2008,1,R3,339000,43664,2019
5,NEW DORP,04 TAX CLASS 1 CONDOS,1A,4229,1109,NA,R3,"6 ARC PLACE, B2",B2,10306,1,0,1,0,0,2008,1,R3,0,43662,2019
5,NEW DORP,05 TAX CLASS 1 VACANT LAND,1B,4231,4,NA,V0,N/A BEACH AVENUE,NA,10306,0,0,0,2236,0,NA,1,V0,685000,43564,2019
5,NEW DORP,14 RENTALS - 4-10 UNIT,2A,4219,55,NA,S9,286 NEW DORP LANE,NA,10306,2,2,4,4000,1990,1940,2,S9,0,43733,2019
5,NEW DORP,21 OFFICE BUILDINGS,4,4202,37,NA,O2,98 ROSE AVENUE,NA,10306,0,1,1,5750,1400,1920,4,O2,0,43782,2019
5,NEW DORP,22 STORE BUILDINGS,4,3615,5,NA,K2,2271 HYLAN BOULEVARD,NA,10306,0,2,2,33670,15700,1975,4,K2,0,43763,2019
5,NEW DORP,22 STORE BUILDINGS,4,4221,49,NA,K1,336-338 NEW DORP LANE,NA,10306,0,1,1,4000,2200,1961,4,K1,1968000,43490,2019
5,NEW DORP,22 STORE BUILDINGS,4,4248,1,NA,K9,2701 HYLAN BLVD,NA,10306,0,1,1,4160,100,1985,4,K9,0,43493,2019
5,NEW DORP,31 COMMERCIAL VACANT LAND,4,3960,310,NA,V1,454/470 NEW DORP LANE,NA,10306,0,0,0,123474,0,NA,4,V1,12000000,43777,2019
5,NEW DORP,31 COMMERCIAL VACANT LAND,4,3960,350,NA,V1,450 NEW DORP LANE,NA,10306,0,0,0,134071,0,NA,4,V1,3000000,43777,2019
5,NEW DORP,44 CONDO PARKING,4,4229,1117,NA,RP,"6 ARC PLACE, P2",P2,10306,0,1,1,0,0,NA,4,RP,0,43662,2019
5,NEW DORP,44 CONDO PARKING,4,4229,1118,NA,RP,"6 ARC PLACE, P3",P3,10306,0,1,1,0,0,NA,4,RP,339000,43664,2019
5,NEW DORP,44 CONDO PARKING,4,4229,1140,NA,RP,"6 ARC PLACE, P25",P25,10306,0,1,1,0,0,NA,4,RP,0,43662,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4043,12,NA,A5,33 MILTON AVENUE,NA,10306,1,0,1,2120,1700,2005,1,A5,580000,43640,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4043,13,NA,A5,35 MILTON AVENUE,NA,10306,1,0,1,3000,1700,2005,1,A5,665000,43808,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4043,35,NA,A2,79 MILTON AVENUE,NA,10306,1,0,1,3920,960,1960,1,A2,329550,43584,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4043,35,NA,A2,79 MILTON AVENUE,NA,10306,1,0,1,3920,960,1960,1,A2,535000,43721,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4043,181,NA,A5,62 WINHAM AVENUE,NA,10306,1,0,1,3906,1900,2018,1,A5,735063,43635,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4046,16,NA,A1,74 MILTON AVE,NA,10306,1,0,1,4000,1400,1925,1,A1,351000,43559,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4049,29,NA,A5,150 WINHAM AVENUE,NA,10306,1,0,1,3075,1080,1965,1,A5,0,43560,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4049,37,NA,A5,134 WINHAM AVENUE,NA,10306,1,0,1,3280,1120,2007,1,A5,0,43704,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4049,62,NA,A2,117 MILTON AVENUE,NA,10306,1,0,1,4400,1100,1965,1,A2,635000,43626,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4049,166,NA,A5,123 MILTON AVENUE,NA,10306,1,0,1,1443,1510,1990,1,A5,445000,43748,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4050,13,NA,A5,170 MILTON AVENUE,NA,10306,1,0,1,3000,1520,1975,1,A5,0,43647,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4050,29,NA,A2,138 MILTON AVENUE,NA,10306,1,0,1,4000,552,1930,1,A2,0,43668,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4056,15,NA,A1,219 MILTON AVENUE,NA,10306,1,0,1,3697,1756,1955,1,A1,350000,43830,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4056,123,NA,A5,235 MILTON AVENUE,NA,10306,1,0,1,2260,1800,1993,1,A5,414726,43825,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4057,35,NA,A5,220 MILTON AVENUE,NA,10306,1,0,1,3240,1680,1980,1,A5,515000,43528,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4057,69,NA,A5,227 FINLEY AVENUE,NA,10306,1,0,1,940,1080,1980,1,A5,390000,43479,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4057,107,NA,A5,252 MILTON AVENUE,NA,10306,1,0,1,1470,1080,1980,1,A5,432500,43578,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4064,60,NA,A1,21 HETT AVENUE,NA,10306,1,0,1,4000,800,1930,1,A1,230000,43731,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4066,6,NA,A5,57 MARINE WAY,NA,10306,1,0,1,2375,1500,1997,1,A5,0,43570,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4066,48,NA,A5,79B HETT AVENUE,NA,10306,1,0,1,1450,934,1998,1,A5,0,43600,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4068,1,NA,A2,167 EBBITTS STREET,NA,10306,1,0,1,5500,960,1960,1,A2,610000,43516,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4068,4,NA,A2,163 EBBITTS STREET,NA,10306,1,0,1,4000,1000,1960,1,A2,440000,43690,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4068,56,NA,A2,111 HETT AVENUE,NA,10306,1,0,1,3000,967,2016,1,A2,0,43671,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4069,63,NA,A5,135 ROMA AVE,NA,10306,1,0,1,2500,1900,1989,1,A5,0,43579,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4071,20,NA,A5,256 HETT AVENUE,NA,10306,1,0,1,1127,1340,1990,1,A5,430000,43669,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4071,56,NA,A1,205 ROMA AVENUE,NA,10306,1,0,1,4000,1900,1925,1,A1,0,43644,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4071,60,NA,A5,211 ROMA AVENUE,NA,10306,1,0,1,2200,1040,1990,1,A5,0,43766,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4071,80,NA,A5,29 MICHELLE LANE,NA,10306,1,0,1,1400,1270,1993,1,A5,462000,43794,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4071,98,NA,A5,22 MICHELLE LANE,NA,10306,1,0,1,820,1340,1990,1,A5,439900,43748,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4073,64,NA,A5,849 TYSENS LANE,NA,10306,1,0,1,2417,2008,1983,1,A5,0,43822,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4073,81,NA,A5,278 FINLEY AVENUE,NA,10306,1,0,1,2400,2008,1983,1,A5,565000,43475,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4073,91,NA,A5,303 HETT AVENUE,NA,10306,1,0,1,2400,2008,1986,1,A5,0,43803,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4073,96,NA,A5,315 HETT AVENUE,NA,10306,1,0,1,2400,2008,1986,1,A5,620000,43704,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4074,37,NA,A5,301 ROMA AVENUE,NA,10306,1,0,1,2900,1200,1996,1,A5,0,43599,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4079,7,NA,A6,57 WATERSIDE STREET,NA,10306,1,0,1,1800,800,1930,1,A6,365000,43678,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4080,8,NA,A2,55 SEAFOAM STREET,NA,10306,1,0,1,1200,428,1920,1,A2,243000,43633,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4080,36,NA,A6,1 SEAFOAM STREET,NA,10306,1,0,1,1200,1077,1945,1,A6,295000,43517,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4081,14,NA,A2,47 WAVECREST STREET,NA,10306,1,0,1,1800,602,1930,1,A2,230000,43705,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4081,44,NA,A2,10 SEAFOAM STREET,NA,10306,1,0,1,2400,921,1950,1,A2,330000,43553,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4081,54,NA,A1,30 SEAFOAM STREET,NA,10306,1,0,1,1800,890,1945,1,A1,279000,43497,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4081,58,NA,A1,40 SEAFOAM STREET,NA,10306,1,0,1,3600,2080,2017,1,A1,0,43580,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4082,32,NA,A6,13 MAPLE TERRACE,NA,10306,1,0,1,1830,616,1930,1,A6,0,43794,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4083,35,NA,A6,9 CENTER PLACE,NA,10306,1,0,1,1240,418,1920,1,A6,7520,43530,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4083,35,NA,A6,9 CENTER PLACE,NA,10306,1,0,1,1240,418,1920,1,A6,7520,43530,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4083,35,NA,A6,9 CENTER PLACE,NA,10306,1,0,1,1240,418,1920,1,A6,125000,43759,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4083,35,NA,A6,9 CENTER PLACE,NA,10306,1,0,1,1240,418,1920,1,A6,7520,43530,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4083,35,NA,A6,9 CENTER PLACE,NA,10306,1,0,1,1240,418,1920,1,A6,7520,43530,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4083,36,NA,A6,7 CENTER PLACE,NA,10306,1,0,1,1240,484,1920,1,A6,255000,43698,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4083,54,NA,A2,28 MAPLE TERRACE,NA,10306,1,0,1,1860,548,1920,1,A2,275000,43571,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4084,6,NA,A1,89 CEDAR GROVE AVENUE,NA,10306,1,0,1,1920,1751,2017,1,A1,565000,43628,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4085,34,NA,A2,121 MARINE WAY,NA,10306,1,0,1,4960,1048,1950,1,A2,515000,43679,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4088,12,NA,A6,168 ROMA AVENUE,NA,10306,1,0,1,3071,828,1925,1,A6,180000,43551,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4089,43,NA,A5,91 CEDAR GROVE COURT,NA,10306,1,0,1,2437,1600,1982,1,A5,350000,43720,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4091,6,NA,A5,53 MILBANK ROAD,NA,10306,1,0,1,2220,1250,2001,1,A5,569000,43503,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4091,15,NA,A6,37 MILBANK ROAD,NA,10306,1,0,1,1200,420,1930,1,A6,205000,43706,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4092,15,NA,A6,43 NEUTRAL AVENUE,NA,10306,1,0,1,2400,632,1920,1,A6,240000,43490,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4092,34,NA,A5,5 NEUTRAL AVENUE,NA,10306,1,0,1,1830,1150,2003,1,A5,0,43641,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4092,52,NA,A2,12 MILBANK ROAD,NA,10306,1,0,1,3600,792,1920,1,A2,385000,43584,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4130,407,NA,A9,381 MILTON AVENUE,NA,10306,1,0,1,2625,1050,1970,1,A9,434290,43605,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4130,616,NA,A9,319 FINLEY AVENUE,NA,10306,1,0,1,2640,1197,1980,1,A9,381924,43733,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4130,618,NA,A9,321 FINLEY AVENUE,NA,10306,1,0,1,2574,1197,1980,1,A9,260000,43727,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4131,1,NA,A5,124 PELICAN CIRCLE,NA,10306,1,0,1,2654,1455,1997,1,A5,452465,43469,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4131,62,NA,A5,136 PELICAN CIRCLE,NA,10306,1,0,1,1237,1425,1997,1,A5,472000,43819,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4131,63,NA,A5,134 PELICAN CIRCLE,NA,10306,1,0,1,1250,1425,1997,1,A5,0,43610,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4131,64,NA,A5,132 PELICAN CIRCLE,NA,10306,1,0,1,1263,1425,1997,1,A5,330000,43546,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4131,84,NA,A5,19 PELICAN CIRCLE,NA,10306,1,0,1,1278,1425,1997,1,A5,490000,43768,2019
5,NEW DORP-BEACH,01 ONE FAMILY DWELLINGS,1,4131,86,NA,A5,15 PELICAN CIRCLE,NA,10306,1,0,1,2013,1425,1997,1,A5,549000,43781,2019
5,NEW DORP-BEACH,02 TWO FAMILY DWELLINGS,1,4064,19,NA,B1,16 FINLEY AVENUE,NA,10306,2,0,2,4000,2116,1925,1,B1,1000,43817,2019
5,NEW DORP-BEACH,02 TWO FAMILY DWELLINGS,1,4067,18,NA,B2,80 HETT AVENUE,NA,10306,2,0,2,4000,1550,1910,1,B2,480000,43774,2019
5,NEW DORP-BEACH,02 TWO FAMILY DWELLINGS,1,4069,67,NA,B2,147 ROMA AVE,NA,10306,2,0,2,4000,1025,1939,1,B2,0,43635,2019
5,NEW DORP-BEACH,02 TWO FAMILY DWELLINGS,1,4070,108,NA,B9,228 FINLEY AVENUE,NA,10306,2,0,2,3100,2100,1980,1,B9,633000,43766,2019
5,NEW DORP-BEACH,02 TWO FAMILY DWELLINGS,1,4074,31,NA,B2,291 ROMA AVENUE,NA,10306,2,0,2,4000,2063,1983,1,B2,760000,43708,2019
5,NEW DORP-BEACH,02 TWO FAMILY DWELLINGS,1,4074,55,NA,B2,881 TYSENS LANE,NA,10306,2,0,2,4000,2063,1983,1,B2,1044605,43748,2019
5,NEW DORP-BEACH,02 TWO FAMILY DWELLINGS,1,4085,38,NA,B3,111 MARINE WAY,NA,10306,2,0,2,4960,1360,1930,1,B3,549855,43634,2019
5,NEW DORP-BEACH,02 TWO FAMILY DWELLINGS,1,4131,10,NA,B9,106 PELICAN CIRCLE,NA,10306,2,0,2,2826,2275,1997,1,B9,635000,43731,2019
5,NEW DORP-BEACH,02 TWO FAMILY DWELLINGS,1,4131,26,NA,B9,68 PELICAN CIRCLE,NA,10306,2,0,2,1986,2275,1997,1,B9,0,43565,2019
5,NEW DORP-BEACH,02 TWO FAMILY DWELLINGS,1,4131,27,NA,B9,66 PELICAN CIRCLE,NA,10306,2,0,2,1986,2275,1997,1,B9,609999,43656,2019
5,NEW DORP-BEACH,02 TWO FAMILY DWELLINGS,1,4131,70,NA,B9,109 PELICAN CIRCLE,NA,10306,2,0,2,2099,2275,1997,1,B9,0,43728,2019
5,NEW DORP-BEACH,05 TAX CLASS 1 VACANT LAND,1,4043,83,NA,A5,60 WINHAM AVENUE,NA,10306,1,0,1,2575,0,2018,1,V0,661863,43563,2019
5,NEW DORP-BEACH,05 TAX CLASS 1 VACANT LAND,1,4078,57,NA,B2,774 NEW DORP LANE,NA,10306,2,0,2,2400,0,2019,1,V0,270000,43727,2019
5,NEW DORP-BEACH,05 TAX CLASS 1 VACANT LAND,1B,4085,5,NA,V0,103 CEDAR GROVE AVENUE,NA,10306,0,0,0,1800,0,NA,1,V0,125000,43557,2019
5,NEW DORP-BEACH,06 TAX CLASS 1 - OTHER,1,4050,62,NA,G0,139 FINLEY AVENUE,NA,10306,0,0,0,4140,0,2000,1,G0,0,43668,2019
5,NEW DORP-BEACH,06 TAX CLASS 1 - OTHER,1,4080,35,NA,G0,N/A SEAFOAM STREET,NA,10306,1,0,1,1200,0,1931,1,G0,295000,43517,2019
5,NEW DORP-BEACH,31 COMMERCIAL VACANT LAND,4,4082,6,NA,V1,N/A CEDAR GROVE AVENUE,NA,10306,0,0,0,1440,0,NA,4,V1,170000,43790,2019
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,939,111,NA,A1,42 NIGHTINGALE ST,NA,10306,1,0,1,5000,1920,1955,1,A1,0,43755,2019
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,939,115,NA,A2,44 ALTAMONT STREET,NA,10306,1,0,1,7420,960,1950,1,A2,0,43606,2019
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,939,131,NA,A1,37 NIGHTINGALE STREET,NA,10306,1,0,1,4000,1644,1920,1,A1,599000,43713,2019
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,939,156,NA,A0,157 GELDNER AVENUE,NA,10306,1,0,1,8000,900,2019,1,A0,800000,43494,2019
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,939,287,NA,A1,176 BEACON AVENUE,NA,10306,1,0,1,4345,2080,1965,1,A1,790000,43614,2019
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,942,80,NA,A2,86 ST STEPHENS PLACE,NA,10306,1,0,1,5500,1344,1955,1,A2,607500,43754,2019
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,943,51,NA,A1,109 ST STEPHENS PLACE,NA,10306,1,0,1,6000,1400,1930,1,A1,0,43613,2019
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,945,62,NA,A0,24 SYDNEY PLACE,NA,10306,1,0,1,5750,1952,1950,1,A0,0,43610,2019
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,945,71,NA,A5,8 SYDNEY PLACE,NA,10306,1,0,1,2500,1140,1920,1,A5,490000,43672,2019
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,947,6,NA,A2,2501 RICHMOND ROAD,NA,10306,1,0,1,7141,1040,1965,1,A2,0,43671,2019
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,948,52,NA,A2,93 BEACON AVENUE,NA,10306,1,0,1,5050,1857,1970,1,A2,640000,43560,2019
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,948,55,NA,A1,97 BEACON AVENUE,NA,10306,1,0,1,4040,1260,1920,1,A1,500,43734,2019
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,948,92,NA,A2,128 GELDNER AVENUE,NA,10306,1,0,1,4000,1196,1955,1,A2,0,43815,2019
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,948,102,NA,A2,104 GELDNER AVENUE,NA,10306,1,0,1,6242,1160,1955,1,A2,0,43815,2019
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,948,121,NA,A2,68 GELDNER AVENUE,NA,10306,1,0,1,4000,2250,1955,1,A2,0,43479,2019
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,948,142,NA,A1,28 GELDNER,NA,10306,1,0,1,5000,2400,1987,1,A1,0,43636,2019
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,948,144,NA,A2,24 GELDNER AVENUE,NA,10306,1,0,1,4000,2138,1955,1,A2,0,43749,2019
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,949,51,NA,A1,95 SUMMIT AVENUE,NA,10306,1,0,1,4576,1216,1920,1,A1,0,43594,2019
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,949,60,NA,A5,113 SUMMIT AVENUE,NA,10306,1,0,1,2500,1216,1965,1,A5,499000,43815,2019
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,949,64,NA,A5,123 SUMMIT AVENUE,NA,10306,1,0,1,2500,1216,1965,1,A5,540000,43637,2019
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,949,107,NA,A5,96 BEACON AVENUE,NA,10306,1,0,1,2500,1216,1960,1,A5,435901,43581,2019
5,NEW DORP-HEIGHTS,01 ONE FAMILY DWELLINGS,1,950,58,NA,A1,79 ROCKLAND AVENUE,NA,10306,1,0,1,7421,1617,1930,1,A1,445000,43487,2019
