"permit_issued_date","lon","lat","year"
2022-05-10,-74.179584,40.563654,2022
2022-05-10,-74.094169,40.639633,2022
2022-05-10,-74.157153,40.544597,2022
2022-05-10,-74.119726,40.566798,2022
2022-05-10,-74.154776,40.537587,2022
2022-05-10,-74.107767,40.596569,2022
2022-05-10,-74.252683,40.51069,2022
2022-05-10,-74.252594,40.510885,2022
2022-05-10,-74.078795,40.600625,2022
2022-05-10,-74.0927,40.600903,2022
2022-05-10,-74.092653,40.600845,2022
2022-05-10,-74.092609,40.600788,2022
2022-05-10,-74.092566,40.60073,2022
2022-05-10,-74.092523,40.600672,2022
2022-05-10,-74.092479,40.600615,2022
2022-05-10,-74.09244,40.600557,2022
2022-05-10,-74.092396,40.600497,2022
2022-05-10,-74.092396,40.600497,2022
2022-05-10,-74.092357,40.600439,2022
2022-05-10,-74.092317,40.600379,2022
2022-05-10,-74.093892,40.601585,2022
2022-05-10,-74.093907,40.601528,2022
2022-05-10,-74.093921,40.60147,2022
2022-05-10,-74.093935,40.60141,2022
2022-05-10,-74.09395,40.601352,2022
2022-05-10,-74.093816,40.600979,2022
2022-05-10,-74.093599,40.600674,2022
2022-05-10,-74.093708,40.600828,2022
2022-05-11,-74.104935,40.563623,2022
2022-05-11,-74.119839,40.601822,2022
2022-05-11,-74.149507,40.588156,2022
2022-05-11,-74.105552,40.580695,2022
2022-05-11,-74.140639,40.574548,2022
2022-05-11,-74.183684,40.553503,2022
2022-05-11,-74.12772,40.570547,2022
2022-05-11,-74.144768,40.612429,2022
2022-05-11,-74.133535,40.61479,2022
2022-08-08,-74.155918,40.587396,2022
2022-05-11,-74.105143,40.62256,2022
2022-05-11,-74.077794,40.594318,2022
2022-05-11,-74.115836,40.559287,2022
2022-05-11,-74.151091,40.546782,2022
2022-05-11,-74.068213,40.612036,2022
2022-05-11,-74.078727,40.628394,2022
2022-05-11,-74.135808,40.630877,2022
2022-05-11,-74.099093,40.591958,2022
2022-08-08,-74.158138,40.63241,2022
2022-05-11,-74.15861,40.620541,2022
2022-05-11,-74.127326,40.568124,2022
2022-08-08,-74.13833,40.601532,2022
2022-05-11,-74.06498,40.613677,2022
2022-05-19,-74.075734,40.6415,2022
2022-08-08,-74.165895,40.539998,2022
2022-05-11,-74.107741,40.598683,2022
2022-08-08,-74.245648,40.502649,2022
2022-05-11,-74.164868,40.594449,2022
2022-08-08,-74.072316,40.615923,2022
2022-11-14,-74.179314,40.554202,2022
2022-05-12,-74.134866,40.601413,2022
2022-05-12,-74.131869,40.621357,2022
2022-05-12,-74.216585,40.52098,2022
2022-05-12,-74.156034,40.557173,2022
2022-05-12,-74.170566,40.551643,2022
2022-05-12,-74.158299,40.556168,2022
2022-05-12,-74.136778,40.610391,2022
2022-05-12,-74.188737,40.593267,2022
2022-05-12,-74.080851,40.638957,2022
2022-08-08,-74.116178,40.604675,2022
2022-05-12,-74.097989,40.571098,2022
2022-05-12,-74.243731,40.502519,2022
2022-05-12,-74.121497,40.636029,2022
2022-05-12,-74.157451,40.558044,2022
2022-08-08,-74.149909,40.53612,2022
2022-05-12,-74.225145,40.505977,2022
2022-11-14,-74.148796,40.546845,2022
2022-05-13,-74.139248,40.639132,2022
2022-05-13,-74.136494,40.636786,2022
2022-05-13,-74.140285,40.631838,2022
2022-05-13,-74.175224,40.53971,2022
2022-05-13,-74.132156,40.613306,2022
2022-05-13,-74.12521,40.623912,2022
2022-11-14,-74.140525,40.638123,2022
2022-11-14,-74.159753,40.622475,2022
2022-05-13,-74.158667,40.535191,2022
2022-05-13,-74.196528,40.53883,2022
2022-05-13,-74.199858,40.524192,2022
2023-03-08,-74.136441,40.63033,2023
2023-03-08,-74.074265,40.613229,2023
2023-03-08,-74.117386,40.558448,2023
2022-05-13,-74.097577,40.57271,2022
2022-05-13,-74.142711,40.588964,2022
2022-05-13,-74.219842,40.524924,2022
2022-05-13,-74.206591,40.541373,2022
2022-05-13,-74.152408,40.53386,2022
2022-11-14,-74.180742,40.546171,2022
2022-05-16,-74.143056,40.543271,2022
2022-05-16,-74.069758,40.615914,2022
2022-05-16,-74.136487,40.622875,2022
2022-05-16,-74.103218,40.633263,2022
2023-09-13,-74.120051,40.559368,2023
2022-05-16,-74.125787,40.605134,2022
2022-05-16,-74.166147,40.596137,2022
2022-05-16,-74.145682,40.549468,2022
2022-05-16,-74.073378,40.599539,2022
2022-05-16,-74.142444,40.615427,2022
2022-05-16,-74.104653,40.629642,2022
2022-05-16,-74.137606,40.553988,2022
2023-03-08,-74.089826,40.592877,2023
2023-03-08,-74.081763,40.639042,2023
2022-08-08,-74.225145,40.505977,2022
2022-11-14,-74.186203,40.592264,2022
2022-11-14,-74.141279,40.629924,2022
2022-11-14,-74.151281,40.617858,2022
2022-05-17,-74.082973,40.638377,2022
2022-05-17,-74.085117,40.610853,2022
2022-05-17,-74.209338,40.551151,2022
2022-05-17,-74.104364,40.617353,2022
2022-05-17,-74.211317,40.551205,2022
2022-05-17,-74.126715,40.558806,2022
2022-05-17,-74.192542,40.530328,2022
2022-05-17,-74.191913,40.530647,2022
2022-06-08,-74.206552,40.541387,2022
2022-08-08,-74.154204,40.562366,2022
2022-11-14,-74.218893,40.529345,2022
2022-05-18,-74.204427,40.537408,2022
2022-05-18,-74.135187,40.619649,2022
2022-05-18,-74.065036,40.608434,2022
2023-03-08,-74.129161,40.614076,2023
2022-05-18,-74.128084,40.604909,2022
2022-05-18,-74.087837,40.580658,2022
2022-05-18,-74.177249,40.546322,2022
2022-05-18,-74.158696,40.529111,2022
2022-05-18,-74.110099,40.613612,2022
2022-05-18,-74.161913,40.586235,2022
2022-11-14,-74.247608,40.513556,2022
2022-08-08,-74.247009,40.513881,2022
2022-08-08,-74.246802,40.513346,2022
2025-01-21,-74.120429,40.577313,2025
2022-05-18,-74.206474,40.531552,2022
2022-08-08,-74.246712,40.513253,2022
2022-08-08,-74.154241,40.548987,2022
2022-11-14,-74.196115,40.532037,2022
2022-05-19,-74.161768,40.56059,2022
2022-05-19,-74.143068,40.629337,2022
2022-05-19,-74.109049,40.621027,2022
2022-05-19,-74.123973,40.607458,2022
2022-05-19,-74.249,40.503948,2022
2022-11-14,-74.119224,40.560113,2022
2022-05-19,-74.138181,40.60916,2022
2022-05-19,-74.15107,40.588465,2022
2022-05-19,-74.158688,40.560855,2022
2022-05-19,-74.097195,40.592017,2022
2022-08-08,-74.163429,40.52748,2022
2022-05-19,-74.078172,40.628093,2022
2022-05-19,-74.078172,40.628093,2022
2022-04-25,-74.16336,40.612709,2022
2022-05-19,-74.136366,40.636064,2022
2022-11-14,-74.089675,40.598882,2022
2022-05-20,-74.204956,40.535003,2022
2022-05-20,-74.22007,40.531744,2022
2022-05-20,-74.144246,40.544158,2022
2022-05-20,-74.205057,40.534975,2022
2022-05-20,-74.18675,40.59063,2022
2022-11-14,-74.103109,40.581656,2022
2022-05-20,-74.169976,40.54308,2022
2022-05-20,-74.11466,40.624398,2022
2022-05-20,-74.088659,40.611775,2022
2017-06-06,-74.140318,40.563805,2017
2022-05-20,-74.141903,40.555772,2022
2022-05-20,-74.135673,40.568043,2022
2022-05-20,-74.079577,40.634424,2022
2022-05-20,-74.170721,40.53479,2022
2020-06-23,-74.224559,40.506126,2020
2022-05-20,-74.188777,40.593289,2022
2022-05-20,-74.188759,40.593278,2022
2022-05-21,-74.12981,40.575527,2022
2022-05-21,-74.12981,40.575527,2022
2022-05-23,-74.124327,40.565805,2022
2022-05-23,-74.136086,40.602992,2022
2022-05-23,-74.16612,40.618642,2022
2022-05-23,-74.13291,40.604728,2022
2022-05-23,-74.10952,40.622833,2022
2022-11-14,-74.113443,40.574136,2022
2022-05-23,-74.141118,40.610158,2022
2022-05-23,-74.066824,40.610462,2022
2022-05-23,-74.102097,40.583729,2022
2022-05-23,-74.132477,40.625949,2022
2022-05-23,-74.155901,40.620147,2022
2020-06-23,-74.25392,40.506919,2020
2022-05-24,-74.196251,40.532803,2022
2022-05-24,-74.199376,40.539583,2022
2022-05-24,-74.161828,40.629658,2022
2022-05-24,-74.103163,40.581634,2022
2022-05-24,-74.075479,40.600504,2022
2022-05-24,-74.230961,40.5033,2022
2023-03-08,-74.08878,40.634919,2023
2022-05-25,-74.092339,40.57472,2022
2022-05-25,-74.160776,40.558044,2022
2022-05-25,-74.155232,40.631764,2022
2022-05-25,-74.158688,40.595602,2022
2022-05-25,-74.120007,40.603169,2022
2023-12-18,-74.105707,40.621428,2023
2022-05-25,-74.107767,40.596569,2022
2022-05-25,-74.211844,40.552796,2022
2022-05-25,-74.19797,40.515562,2022
2022-05-25,-74.159543,40.53146,2022
2022-05-25,-74.15941,40.531339,2022
2022-05-25,-74.102532,40.608953,2022
2023-12-18,-74.105707,40.621428,2023
2022-05-25,-74.114201,40.577421,2022
2022-05-25,-74.131832,40.63521,2022
2022-05-26,-74.149135,40.616456,2022
2022-05-26,-74.113594,40.571641,2022
2020-06-30,-74.151564,40.636051,2020
2023-12-18,-74.105707,40.621428,2023
2022-11-14,-74.209743,40.521866,2022
2020-06-25,-74.166887,40.526333,2020
2022-05-27,-74.13127,40.634986,2022
2022-05-27,-74.140587,40.551253,2022
2022-05-27,-74.205096,40.51838,2022
2022-05-27,-74.11977,40.615573,2022
2022-11-14,-74.209735,40.521775,2022
2022-05-27,-74.171859,40.542276,2022
2023-03-08,-74.185948,40.594894,2023
2022-05-31,-74.165419,40.54948,2022
2022-05-31,-74.241331,40.501179,2022
2022-05-31,-74.090286,40.600468,2022
2022-05-31,-74.152568,40.629346,2022
2022-05-31,-74.09895,40.631892,2022
2022-05-31,-74.082314,40.615724,2022
2022-05-31,-74.20733,40.519649,2022
2022-05-31,-74.207376,40.519638,2022
2022-05-31,-74.091006,40.605436,2022
2022-05-31,-74.171408,40.554461,2022
2022-05-31,-74.077081,40.628541,2022
2022-05-31,-74.077081,40.628541,2022
2022-05-31,-74.10034,40.612062,2022
2022-05-31,-74.117167,40.630716,2022
2022-11-14,-74.209739,40.521822,2022
2022-05-31,-74.077081,40.628541,2022
2020-06-26,-74.250237,40.504802,2020
2022-05-31,-74.153392,40.633452,2022
2020-07-02,-74.131298,40.640368,2020
2019-10-01,-74.177281,40.539559,2019
2019-10-10,-74.177281,40.539559,2019
2019-10-17,-74.177281,40.539559,2019
2022-06-01,-74.141881,40.549154,2022
2022-06-01,-74.117341,40.559615,2022
2022-06-01,-74.184039,40.544977,2022
2022-06-01,-74.08336,40.628262,2022
2022-06-01,-74.16201,40.538461,2022
2022-06-01,-74.222274,40.53163,2022
2022-06-01,-74.137837,40.605175,2022
2022-06-01,-74.064271,40.592282,2022
2022-06-01,-74.219067,40.537639,2022
2022-06-01,-74.109454,40.562565,2022
2022-06-01,-74.077081,40.628541,2022
2022-06-01,-74.195983,40.515088,2022
2022-06-02,-74.153982,40.553753,2022
2022-06-02,-74.164997,40.624858,2022
2022-06-02,-74.099086,40.631411,2022
2022-06-02,-74.101412,40.630602,2022
2022-08-08,-74.11255,40.642082,2022
2022-06-02,-74.128915,40.613403,2022
2022-06-02,-74.150954,40.535246,2022
2022-06-02,-74.125261,40.627768,2022
2022-06-02,-74.109358,40.558926,2022
2022-06-02,-74.206402,40.520938,2022
2022-06-02,-74.11885,40.604581,2022
2022-06-02,-74.08173,40.638984,2022
2022-06-02,-74.118803,40.604582,2022
2022-06-02,-74.246091,40.512582,2022
2022-06-02,-74.244086,40.514969,2022
2022-06-02,-74.129712,40.634419,2022
2022-06-02,-74.069236,40.587785,2022
2022-06-02,-74.122056,40.557774,2022
2022-06-03,-74.16851,40.639398,2022
2022-06-03,-74.14473,40.543477,2022
2022-06-03,-74.144759,40.543444,2022
2022-06-03,-74.157778,40.561079,2022
2022-06-03,-74.149822,40.539169,2022
2022-06-03,-74.089992,40.6443,2022
2022-06-03,-74.143149,40.558065,2022
2022-06-03,-74.096282,40.587837,2022
2022-06-03,-74.165001,40.638209,2022
2022-06-03,-74.156072,40.534596,2022
2022-06-03,-74.080932,40.613494,2022
2022-06-07,-74.12981,40.575527,2022
2022-08-09,-74.194801,40.541611,2022
2022-08-09,-74.15243,40.635242,2022
2022-06-03,-74.160516,40.542671,2022
2022-06-03,-74.14473,40.543477,2022
2022-06-06,-74.167925,40.617286,2022
2022-06-06,-74.171516,40.554447,2022
2022-06-08,-74.079157,40.635012,2022
2022-06-06,-74.117896,40.614837,2022
2022-06-06,-74.129932,40.627025,2022
2022-06-06,-74.176102,40.539936,2022
2022-06-06,-74.160645,40.539481,2022
2022-06-06,-74.15496,40.550007,2022
2022-06-06,-74.15558,40.628028,2022
2022-06-06,-74.168131,40.640526,2022
2022-06-06,-74.145367,40.636119,2022
2022-06-06,-74.25219,40.506675,2022
2022-06-06,-74.174483,40.552365,2022
2022-06-06,-74.105212,40.584031,2022
2022-06-07,-74.098259,40.600599,2022
2022-06-07,-74.104792,40.623658,2022
2022-06-07,-74.184039,40.544977,2022
2022-06-07,-74.111251,40.571901,2022
2022-06-07,-74.086794,40.636952,2022
2022-06-07,-74.12981,40.575527,2022
2022-06-07,-74.148051,40.542046,2022
2022-06-07,-74.209743,40.521866,2022
2023-09-13,-74.104626,40.582439,2023
2022-08-09,-74.062844,40.609646,2022
2022-06-08,-74.097177,40.577096,2022
2022-06-08,-74.187525,40.590977,2022
2022-11-14,-74.160495,40.543058,2022
2022-06-08,-74.154945,40.537661,2022
2022-06-08,-74.203892,40.512928,2022
2022-06-08,-74.11933,40.629169,2022
2022-06-08,-74.201918,40.53433,2022
2022-06-08,-74.111871,40.600271,2022
2022-06-08,-74.164226,40.604248,2022
2022-06-08,-74.14669,40.562908,2022
2022-06-08,-74.102486,40.630291,2022
2022-06-08,-74.11539,40.565576,2022
2023-09-13,-74.089887,40.598174,2023
2022-06-08,-74.152513,40.628776,2022
2022-06-08,-74.210685,40.551343,2022
2022-06-08,-74.123875,40.575816,2022
2022-06-08,-74.104612,40.563967,2022
2022-06-08,-74.209743,40.521866,2022
2022-06-08,-74.209739,40.521822,2022
2022-06-08,-74.209735,40.521775,2022
2022-06-08,-74.16792,40.541044,2022
2022-06-08,-74.104684,40.584566,2022
2022-06-08,-74.141881,40.555769,2022
2022-06-08,-74.141903,40.555772,2022
2022-08-09,-74.15733,40.586079,2022
2022-08-09,-74.141422,40.568489,2022
2022-08-09,-74.124274,40.614399,2022
2022-06-09,-74.141871,40.549201,2022
2022-06-09,-74.097694,40.571381,2022
2023-09-13,-74.083732,40.608875,2023
2022-06-09,-74.079157,40.635012,2022
2022-06-09,-74.079099,40.635001,2022
2022-06-09,-74.079041,40.63499,2022
2022-06-09,-74.078984,40.634976,2022
2022-06-10,-74.158892,40.528441,2022
2022-06-10,-74.186811,40.560956,2022
2022-06-10,-74.206285,40.53312,2022
2022-06-10,-74.099519,40.602945,2022
2022-06-10,-74.133078,40.57184,2022
2022-06-10,-74.075734,40.6415,2022
2022-08-09,-74.162066,40.619471,2022
2022-06-13,-74.078655,40.628378,2022
2022-06-13,-74.099111,40.57979,2022
2024-09-23,-74.154716,40.551893,2024
2022-06-13,-74.158198,40.6166,2022
2022-06-13,-74.141881,40.555769,2022
2022-06-13,-74.110077,40.563064,2022
2022-06-14,-74.186995,40.562427,2022
2022-06-14,-74.114857,40.613693,2022
2022-08-09,-74.065867,40.607561,2022
2022-06-14,-74.186452,40.548627,2022
2022-06-14,-74.14862,40.540628,2022
2022-06-14,-74.184602,40.54429,2022
2022-11-14,-74.130072,40.56797,2022
2022-08-09,-74.065914,40.607539,2022
2022-06-14,-74.116405,40.608998,2022
2022-06-14,-74.238331,40.500905,2022
2022-08-09,-74.065961,40.60752,2022
2020-07-06,-74.114999,40.632901,2020
2023-09-13,-74.242839,40.505499,2023
2022-08-09,-74.066004,40.607501,2022
2022-06-14,-74.067472,40.613398,2022
2022-06-14,-74.131841,40.616241,2022
2022-06-14,-74.165317,40.527052,2022
2022-08-09,-74.066051,40.607481,2022
2022-06-14,-74.128157,40.605271,2022
2022-08-09,-74.066097,40.607462,2022
2022-06-14,-74.148391,40.559016,2022
2022-08-09,-74.066144,40.607443,2022
2024-06-10,-74.110014,40.633619,2024
2022-11-14,-74.158392,40.560235,2022
2022-08-09,-74.066191,40.607424,2022
2022-06-15,-74.075449,40.596826,2022
2022-06-15,-74.1653,40.631058,2022
2022-06-15,-74.075734,40.6415,2022
2022-06-15,-74.118202,40.570289,2022
2022-06-15,-74.166147,40.596137,2022
2022-11-14,-74.094667,40.571098,2022
2022-06-15,-74.204427,40.537408,2022
2022-06-15,-74.097448,40.61709,2022
2022-06-15,-74.097422,40.61692,2022
2022-06-15,-74.097437,40.617005,2022
2022-06-15,-74.097295,40.61616,2022
2017-01-09,-74.162218,40.588611,2017
2022-06-16,-74.134204,40.573255,2022
2022-06-16,-74.185734,40.594581,2022
2022-06-16,-74.082612,40.597641,2022
2022-06-16,-74.124589,40.627179,2022
2022-06-16,-74.124589,40.627179,2022
2022-06-16,-74.156622,40.53324,2022
2023-09-13,-74.143476,40.626586,2023
2022-06-16,-74.102768,40.560762,2022
2022-06-17,-74.195569,40.542147,2022
2022-06-17,-74.076342,40.615899,2022
2022-06-17,-74.20721,40.538924,2022
2022-06-17,-74.162174,40.613597,2022
2022-06-17,-74.208383,40.518421,2022
2022-06-17,-74.125056,40.600998,2022
2022-06-17,-74.064177,40.599511,2022
2022-06-17,-74.119896,40.605228,2022
2022-06-17,-74.195268,40.512954,2022
2022-06-17,-74.125238,40.606128,2022
2022-06-17,-74.246802,40.513346,2022
2022-06-17,-74.141549,40.59437,2022
2022-06-17,-74.174768,40.553918,2022
2022-06-17,-74.246802,40.513346,2022
2022-06-17,-74.166296,40.632813,2022
2022-06-20,-74.132954,40.554396,2022
2022-06-20,-74.166295,40.632775,2022
2022-06-20,-74.166299,40.632739,2022
2022-06-20,-74.090128,40.635149,2022
2022-06-20,-74.166045,40.547914,2022
2022-06-20,-74.060003,40.610276,2022
2022-11-14,-74.097422,40.61692,2022
2022-06-21,-74.120531,40.636052,2022
2022-06-21,-74.125693,40.557202,2022
2022-06-21,-74.113877,40.560494,2022
2022-06-21,-74.13712,40.619106,2022
2022-06-21,-74.114409,40.640027,2022
2022-06-21,-74.157994,40.635647,2022
2023-09-13,-74.151158,40.585643,2023
2022-06-21,-74.101203,40.575418,2022
2022-06-21,-74.10698,40.622712,2022
2022-06-21,-74.252683,40.51069,2022
2022-06-21,-74.252594,40.510885,2022
2022-06-21,-74.252594,40.510885,2022
2022-06-21,-74.252683,40.51069,2022
2020-07-20,-74.088641,40.601043,2020
2022-06-21,-74.200379,40.53475,2022
2022-12-21,-74.124494,40.602929,2022
2022-06-21,-74.162501,40.55564,2022
2022-06-21,-74.132585,40.598896,2022
2022-06-21,-74.124589,40.627179,2022
2022-06-21,-74.186909,40.551011,2022
2022-08-09,-74.075201,40.599985,2022
2022-06-22,-74.173154,40.54624,2022
2022-06-22,-74.134881,40.573174,2022
2022-08-09,-74.119051,40.569898,2022
2022-06-22,-74.110665,40.57435,2022
2022-06-22,-74.100445,40.581642,2022
2022-06-22,-74.202968,40.546156,2022
2022-06-22,-74.176137,40.536769,2022
2022-06-22,-74.124589,40.627179,2022
2022-06-22,-74.163428,40.615264,2022
2022-06-22,-74.098489,40.600149,2022
2022-06-22,-74.102508,40.560636,2022
2022-06-22,-74.24405,40.512032,2022
2022-06-22,-74.083055,40.614777,2022
2022-06-23,-74.131271,40.628579,2022
2022-06-23,-74.179427,40.562952,2022
2022-06-23,-74.098955,40.591659,2022
2022-06-23,-74.077336,40.609346,2022
2020-07-09,-74.193237,40.546925,2020
2023-09-13,-74.136265,40.568699,2023
2022-06-23,-74.246802,40.513346,2022
2022-06-24,-74.179709,40.535309,2022
2022-06-24,-74.157432,40.54113,2022
2022-06-24,-74.132894,40.569737,2022
2022-06-24,-74.146108,40.538795,2022
2022-06-24,-74.130544,40.603221,2022
2022-06-24,-74.134316,40.632452,2022
2022-06-24,-74.147086,40.551541,2022
2022-06-27,-74.136934,40.60556,2022
2022-06-27,-74.093625,40.603389,2022
2022-06-27,-74.094445,40.603056,2022
2022-06-27,-74.113038,40.638719,2022
2022-06-27,-74.153436,40.555686,2022
2022-06-27,-74.164365,40.638822,2022
2022-06-27,-74.079972,40.635996,2022
2022-06-27,-74.163609,40.624682,2022
2022-06-27,-74.105138,40.632885,2022
2022-06-27,-74.092389,40.607776,2022
2022-06-27,-74.158316,40.624178,2022
2022-08-10,-74.222434,40.541632,2022
2022-06-27,-74.062282,40.609981,2022
2022-06-27,-74.062282,40.609981,2022
2022-06-28,-74.157664,40.540229,2022
2022-06-28,-74.166947,40.556337,2022
2022-06-28,-74.171102,40.55159,2022
2022-06-28,-74.106899,40.558481,2022
2022-06-28,-74.116756,40.632295,2022
2022-06-28,-74.188273,40.528065,2022
2022-06-28,-74.231191,40.51763,2022
2022-07-01,-74.143099,40.63044,2022
2022-06-28,-74.108065,40.636333,2022
2022-06-28,-74.157888,40.627297,2022
2022-06-28,-74.157888,40.627297,2022
2022-06-28,-74.0693,40.615192,2022
2022-06-28,-74.152647,40.536341,2022
2022-06-29,-74.127275,40.618557,2022
2022-06-29,-74.168217,40.637617,2022
2022-06-29,-74.182504,40.56259,2022
2022-06-29,-74.158024,40.629976,2022
2022-06-29,-74.140055,40.639109,2022
2022-06-29,-74.085689,40.640796,2022
2022-08-10,-74.135106,40.611351,2022
2022-11-15,-74.100254,40.578732,2022
2022-11-15,-74.174158,40.559963,2022
2022-06-30,-74.25218,40.509928,2022
2022-06-30,-74.115735,40.558875,2022
2022-06-30,-74.209104,40.519904,2022
2022-06-30,-74.149844,40.536106,2022
2022-06-30,-74.079032,40.590252,2022
2022-11-15,-74.142027,40.622885,2022
2022-06-30,-74.116406,40.605347,2022
2022-07-11,-74.076414,40.593356,2022
2023-06-20,-74.156169,40.619383,2023
2023-06-20,-74.106821,40.579412,2023
2022-08-10,-74.162174,40.613597,2022
2022-11-15,-74.090253,40.610561,2022
2022-11-15,-74.11398,40.568366,2022
2022-08-10,-74.134197,40.610793,2022
2022-08-10,-74.134197,40.610749,2022
2022-08-10,-74.136543,40.62229,2022
2022-08-10,-74.133813,40.623935,2022
2022-08-10,-74.20644,40.541437,2022
2022-08-10,-74.159013,40.553875,2022
2022-08-10,-74.12185,40.614707,2022
2022-08-02,-74.113077,40.640478,2022
2023-09-13,-74.091862,40.638966,2023
2022-07-01,-74.168476,40.638698,2022
2022-08-10,-74.122682,40.618131,2022
2022-07-01,-74.193438,40.516709,2022
2022-07-01,-74.161708,40.543191,2022
2022-07-01,-74.096329,40.587862,2022
2022-07-01,-74.071702,40.591665,2022
2022-07-01,-74.187209,40.54904,2022
2022-07-01,-74.074112,40.618005,2022
2022-07-01,-74.071373,40.613555,2022
2022-07-11,-74.132535,40.598896,2022
2023-09-13,-74.194577,40.554753,2023
2023-09-13,-74.221947,40.538067,2023
2022-07-01,-74.194832,40.553301,2022
2020-12-17,-74.154079,40.591052,2020
2022-07-05,-74.157292,40.608419,2022
2022-07-11,-74.074833,40.61907,2022
2022-07-05,-74.156087,40.635339,2022
2022-07-05,-74.132221,40.600351,2022
2022-07-05,-74.169701,40.61065,2022
2022-07-05,-74.114023,40.610298,2022
2022-07-05,-74.183174,40.564335,2022
2022-07-05,-74.240092,40.50663,2022
2022-07-05,-74.09416,40.579429,2022
2022-10-05,-74.105904,40.605129,2022
2022-08-10,-74.11255,40.642082,2022
2022-07-06,-74.127797,40.573438,2022
2022-07-06,-74.160306,40.626103,2022
2023-03-08,-74.072837,40.611518,2023
2022-07-06,-74.175395,40.537807,2022
2022-07-06,-74.097448,40.61709,2022
2022-07-06,-74.097422,40.61692,2022
2022-07-06,-74.097437,40.617005,2022
2022-07-06,-74.089884,40.598926,2022
2022-07-06,-74.077081,40.628541,2022
2022-07-06,-74.077081,40.628541,2022
2022-07-06,-74.077081,40.628541,2022
2022-07-06,-74.09343,40.636752,2022
2022-07-07,-74.157953,40.589463,2022
2022-07-07,-74.080284,40.640492,2022
2022-07-07,-74.14392,40.620335,2022
2022-07-07,-74.160309,40.626053,2022
2022-07-07,-74.157934,40.628598,2022
2022-07-07,-74.198014,40.541476,2022
2022-07-07,-74.158359,40.560161,2022
2022-07-07,-74.155943,40.592166,2022
2022-07-07,-74.085932,40.619748,2022
2022-07-07,-74.085943,40.619669,2022
2022-07-07,-74.085954,40.619589,2022
2022-07-07,-74.150746,40.559598,2022
2022-07-07,-74.230503,40.508974,2022
2022-07-07,-74.128126,40.61344,2022
2022-07-08,-74.082545,40.624815,2022
2022-07-08,-74.09095,40.572054,2022
2022-07-08,-74.115773,40.61224,2022
2022-07-08,-74.083917,40.627334,2022
2022-07-08,-74.158066,40.542919,2022
2022-07-08,-74.158697,40.632843,2022
2022-07-08,-74.154668,40.54061,2022
2022-07-08,-74.08029,40.591928,2022
2022-09-13,-74.197978,40.527988,2022
2022-07-08,-74.160316,40.626001,2022
2022-07-08,-74.156754,40.532488,2022
2023-06-20,-74.102579,40.625142,2023
2022-07-08,-74.087601,40.637039,2022
2022-07-08,-74.119366,40.633517,2022
2022-07-11,-74.186424,40.549977,2022
2022-07-11,-74.085281,40.631941,2022
2022-07-11,-74.136698,40.555227,2022
2022-07-11,-74.183046,40.563685,2022
2022-07-11,-74.141589,40.630049,2022
2022-07-11,-74.238724,40.500092,2022
2022-07-11,-74.16669,40.539802,2022
2023-06-20,-74.135584,40.566493,2023
2022-07-11,-74.090163,40.645373,2022
2022-07-11,-74.135101,40.578749,2022
2022-07-12,-74.079435,40.590458,2022
2022-07-12,-74.145141,40.548777,2022
2022-07-12,-74.109444,40.626898,2022
2022-07-12,-74.147659,40.545301,2022
2022-07-12,-74.087456,40.636169,2022
2022-07-12,-74.133584,40.569009,2022
2022-07-12,-74.083557,40.624655,2022
2022-07-12,-74.155692,40.558589,2022
2022-07-12,-74.111057,40.628205,2022
2022-07-12,-74.105573,40.564367,2022
2022-07-12,-74.084345,40.609553,2022
2022-07-12,-74.125041,40.600913,2022
2022-07-12,-74.12981,40.575527,2022
2022-07-12,-74.184039,40.544977,2022
2022-07-13,-74.191354,40.594037,2022
2022-07-13,-74.094873,40.579777,2022
2022-07-13,-74.106878,40.594973,2022
2022-07-13,-74.140848,40.594846,2022
2022-07-13,-74.155201,40.542294,2022
2022-07-13,-74.21077,40.537509,2022
2022-07-13,-74.150307,40.583714,2022
2022-07-13,-74.1857,40.534305,2022
2023-06-20,-74.223229,40.536226,2023
2022-07-14,-74.161229,40.557986,2022
2022-07-14,-74.155579,40.551601,2022
2022-07-14,-74.152771,40.543261,2022
2022-07-14,-74.090472,40.599118,2022
2022-07-14,-74.244388,40.507186,2022
2022-07-14,-74.215572,40.538263,2022
2023-06-20,-74.21057,40.545667,2023
2023-06-20,-74.074924,40.603759,2023
2022-07-14,-74.182788,40.529594,2022
2022-07-14,-74.182762,40.529564,2022
2022-07-15,-74.113944,40.568328,2022
2022-07-15,-74.076888,40.632746,2022
2022-07-15,-74.151213,40.621295,2022
2022-07-15,-74.158134,40.632372,2022
2022-07-15,-74.158001,40.635498,2022
2022-07-15,-74.067516,40.610168,2022
2022-07-15,-74.113395,40.609648,2022
2022-07-15,-74.162974,40.625531,2022
2022-07-15,-74.132601,40.57047,2022
2022-07-15,-74.098173,40.579041,2022
2022-07-15,-74.12917,40.568734,2022
2022-07-15,-74.122081,40.614687,2022
2022-07-15,-74.194055,40.54487,2022
2022-07-15,-74.157289,40.587303,2022
2023-06-20,-74.233746,40.508748,2023
2022-07-16,-74.106621,40.584801,2022
2023-06-20,-74.167098,40.541882,2023
2022-07-18,-74.123431,40.627976,2022
2022-07-18,-74.090984,40.594259,2022
2022-07-18,-74.152753,40.608055,2022
2022-07-18,-74.200253,40.538074,2022
