borough,neighborhood,building_class_category,tax_class_at_present,block,lot,ease_ment,building_class_at_present,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date,year
5,CONCORD,01 ONE FAMILY DWELLINGS,1,568,27,NA,A2,18 LAUREL AVENUE,NA,10304,1,0,1,3050,750,1910,1,A2,478000,44706,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,626,27,NA,A1,11 STARBUCK STREET,NA,10304,1,0,1,3999,1220,1987,1,A1,0,44755,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,626,35,NA,A2,29 STARBUCK STREET,NA,10304,1,0,1,8000,1245,1955,1,A2,615000,44749,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,626,43,NA,A1,24 STARBUCK STREET,NA,10304,1,0,1,2550,1480,1955,1,A1,595000,44596,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,633,15,NA,A1,21 PRINCE STREET,NA,10304,1,0,1,2975,896,1899,1,A1,290000,44845,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,637,54,NA,A5,10 MICKARDAN COURT,NA,10304,1,0,1,1889,1200,2002,1,A5,390000,44917,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,639,26,NA,A5,12 WAVERLY PLACE,NA,10304,1,0,1,2499,1200,1965,1,A5,507500,44741,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,640,19,NA,A1,90 IRVING PLACE,NA,10304,1,0,1,2628,1092,1930,1,A1,529000,44573,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,644,12,NA,A5,56 ROFF STREET,NA,10304,1,0,1,2451,1120,2011,1,A5,450000,44882,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,647,22,NA,A1,327 HILLSIDE AVENUE,NA,10304,1,0,1,3300,1352,1925,1,A1,0,44819,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,647,73,NA,A1,N/A TARGEE STREET,NA,10304,1,0,1,1927,1064,2022,1,A1,360500,44881,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,649,46,NA,A1,38 HAMILTON STREET,NA,10304,1,0,1,4999,1220,1905,1,A1,480000,44865,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2879,171,NA,A1,46 ELLINGTON STREET,NA,10304,1,0,1,3000,1056,1925,1,A1,205000,44749,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2879,194,NA,A1,14 CLIFFSIDE AVENUE,NA,10304,1,0,1,3000,1146,1925,1,A1,0,44665,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2882,43,NA,S1,584 RICHMOND ROAD,NA,10304,1,1,2,2475,2500,1958,1,S1,870000,44615,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2882,54,NA,A5,23 DEIRDRE COURT,NA,10304,1,0,1,2440,1200,2003,1,A5,640000,44768,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2882,63,NA,A5,12 DEIRDRE COURT,NA,10304,1,0,1,1050,1200,2002,1,A5,553000,44742,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2882,98,NA,A5,25 DEIRDRE COURT,NA,10304,1,0,1,1288,1200,2003,1,A5,563000,44693,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2883,45,NA,A1,12 MARY STREET,NA,10304,1,0,1,590,2263,1925,1,A1,550000,44642,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2884,28,NA,A2,636 RICHMOND ROAD,NA,10304,1,0,1,2425,720,1925,1,A2,270000,44568,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2885,21,NA,A5,39 PIERCE STREET,NA,10304,1,0,1,1317,720,2003,1,A5,300000,44566,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2886,14,NA,A5,97 STEUBEN STREET,NA,10304,1,0,1,2199,960,2004,1,A5,235000,44922,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2888,2,NA,A1,322 HANOVER AVENUE,NA,10304,1,0,1,2200,1014,1920,1,A1,548000,44624,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2890,30,NA,A1,255 ODER AVENUE,NA,10304,1,0,1,2499,720,1901,1,A1,0,44841,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2891,1,NA,A5,154 STEUBEN STREET,NA,10304,1,0,1,1750,1467,1999,1,A5,480000,44650,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2891,31,NA,A2,365 BRITTON AVENUE,NA,10304,1,0,1,3999,1008,1955,1,A2,647000,44734,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2895,32,NA,A5,168 STEUBEN STREET,NA,10304,1,0,1,1933,1400,1988,1,A5,0,44846,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2897,12,NA,A5,409 NECKAR AVENUE,NA,10304,1,0,1,888,1248,1986,1,A5,395000,44657,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2897,21,NA,A5,397A NECKAR AVENUE,NA,10304,1,0,1,1184,1248,1986,1,A5,450000,44649,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2897,40,NA,A5,392 WESER AVENUE,NA,10304,1,0,1,1184,1248,1986,1,A5,480000,44581,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2897,50,NA,A5,166 PIERCE STREET,NA,10304,1,0,1,1088,1248,1987,1,A5,499300,44587,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2897,66,NA,A5,192A PIERCE STREET,NA,10304,1,0,1,888,1248,1987,1,A5,450000,44799,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2897,81,NA,A5,417 WESER AVENUE,NA,10304,1,0,1,1087,1248,1987,1,A5,510000,44734,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2897,86,NA,A5,708A ELBE AVENUE,NA,10304,1,0,1,1184,1248,1987,1,A5,0,44616,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2897,92,NA,A5,702A ELBE AVENUE,NA,10304,1,0,1,792,1248,1987,1,A5,380000,44875,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2897,96,NA,A5,407A WESER AVENUE,NA,10304,1,0,1,816,1248,1987,1,A5,415000,44858,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2897,127,NA,A5,693 ELBE AVENUE,NA,10304,1,0,1,672,1248,1987,1,A5,315000,44676,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2897,144,NA,A5,364A MOSEL AVENUE,NA,10304,1,0,1,544,1248,1987,1,A5,335000,44589,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2897,161,NA,A5,221 PIERCE STREET,NA,10304,1,0,1,608,1248,1987,1,A5,310000,44859,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2897,165,NA,A5,217 PIERCE STREET,NA,10304,1,0,1,1007,1248,1987,1,A5,365999,44923,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2897,166,NA,A5,217A PIERCE STREET,NA,10304,1,0,1,792,1248,1987,1,A5,0,44756,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2898,50,NA,A5,308 MOSEL AVENUE,NA,10304,1,0,1,3043,1200,1995,1,A5,493000,44832,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2899,32,NA,A1,331 MOSEL AVENUE,NA,10304,1,0,1,2499,1120,1905,1,A1,659000,44827,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2899,45,NA,A5,311 MOSEL AVENUE,NA,10304,1,0,1,4466,1000,1994,1,A5,0,44636,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2899,55,NA,A5,291 MOSEL AVENUE,NA,10304,1,0,1,1593,1000,1994,1,A5,520000,44804,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2899,63,NA,A5,269 MOSEL AVENUE,NA,10304,1,0,1,647,700,1994,1,A5,299000,44770,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2899,71,NA,A5,259 MOSEL AVENUE,NA,10304,1,0,1,3020,800,1995,1,A5,360000,44900,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2899,72,NA,A5,253 MOSEL AVENUE,NA,10304,1,0,1,1725,700,1995,1,A5,480000,44617,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2899,78,NA,A5,235 MOSEL AVENUE,NA,10304,1,0,1,1053,880,1995,1,A5,430000,44917,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2899,100,NA,A5,195 MOSEL AVENUE,NA,10304,1,0,1,1748,480,1996,1,A5,0,44592,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2899,119,NA,A5,157 MOSEL AVENUE,NA,10304,1,0,1,383,768,1996,1,A5,0,44830,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2899,119,NA,A5,157 MOSEL AVENUE,NA,10304,1,0,1,384,768,1996,1,A5,375000,44676,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2899,129,NA,A5,137 MOSEL AVENUE,NA,10304,1,0,1,1120,1050,2004,1,A5,482000,44868,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2899,145,NA,A5,103 MOSEL AVENUE,NA,10304,1,0,1,1165,1050,2004,1,A5,0,44876,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2899,152,NA,A5,89 MOSEL AVENUE,NA,10304,1,0,1,900,1150,2004,1,A5,0,44648,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2899,163,NA,A5,65 MOSEL AVENUE,NA,10304,1,0,1,675,1150,2004,1,A5,0,44802,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2899,171,NA,A5,51 MOSEL AVENUE,NA,10304,1,0,1,1524,1050,2004,1,A5,0,44726,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2901,49,NA,A5,361 MOSEL AVENUE,NA,10304,1,0,1,1079,1440,1988,1,A5,430000,44922,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2901,56,NA,A5,290 STEUBEN STREET,NA,10304,1,0,1,1400,1200,1988,1,A5,480000,44686,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2903,26,NA,A1,173 RHINE AVENUE,NA,10304,1,0,1,2399,804,1905,1,A1,112500,44869,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2903,37,NA,A1,151 RHINE AVENUE,NA,10304,1,0,1,4999,1352,1960,1,A1,700000,44784,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2906,8,NA,A1,312 ODER AVENUE,NA,10304,1,0,1,2500,1136,1910,1,A1,0,44698,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2906,9,NA,A0,314 ODER AVENUE,NA,10304,1,0,1,4999,1046,1945,1,A0,510000,44868,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2906,14,NA,A1,322 ODER AVENUE,NA,10304,1,0,1,2499,1120,1920,1,A1,650000,44865,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2912,11,NA,A2,442 NECKAR AVENUE,NA,10304,1,0,1,4999,456,1899,1,A2,625000,44764,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2912,34,NA,A5,423 HANOVER AVENUE,NA,10304,1,0,1,2941,1920,1960,1,A5,0,44869,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2912,39,NA,A5,421 HANOVER AVENUE,NA,10304,1,0,1,2941,2100,1960,1,A5,490000,44785,2022
5,CONCORD,01 ONE FAMILY DWELLINGS,1,2998,26,NA,A5,455 VIRGINIA AVENUE,NA,10305,1,0,1,1584,1280,1999,1,A5,600000,44880,2022
5,CONCORD,02 TWO FAMILY DWELLINGS,1,564,3,NA,B2,51 OSGOOD AVENUE,NA,10304,2,0,2,3000,2288,1920,1,B2,588000,44818,2022
5,CONCORD,02 TWO FAMILY DWELLINGS,1,624,57,NA,B2,79 CEDAR TERRACE,NA,10304,2,0,2,4999,2496,1970,1,B2,0,44774,2022
5,CONCORD,02 TWO FAMILY DWELLINGS,1,624,59,NA,B2,50 RIDGEFIELD AVENUE,NA,10304,2,0,2,6500,1606,1910,1,B2,700000,44662,2022
5,CONCORD,02 TWO FAMILY DWELLINGS,1,633,75,NA,B2,112 OSGOOD AVENUE,NA,10304,2,0,2,6750,2308,1915,1,B2,405000,44736,2022
5,CONCORD,02 TWO FAMILY DWELLINGS,1,637,8,NA,B2,337 VANDERBILT AVENUE,NA,10304,2,0,2,2875,2281,1910,1,B2,580000,44781,2022
5,CONCORD,02 TWO FAMILY DWELLINGS,1,637,10,NA,B3,341 VANDERBILT AVENUE,NA,10304,2,0,2,7153,2296,1899,1,B3,610000,44735,2022
5,CONCORD,02 TWO FAMILY DWELLINGS,1,638,11,NA,B2,55 IRVING,NA,10304,2,0,2,3600,2500,2021,1,B2,997885,44748,2022
5,CONCORD,02 TWO FAMILY DWELLINGS,1,638,12,NA,B2,51 IRVING PLACE,NA,10304,2,0,2,3600,2500,2021,1,B2,977520,44749,2022
5,CONCORD,02 TWO FAMILY DWELLINGS,1,638,13,NA,B2,47 IRVING PLACE,NA,10304,2,0,2,3800,2525,2021,1,B2,985000,44727,2022
5,CONCORD,02 TWO FAMILY DWELLINGS,1,644,31,NA,B2,405 VANDERBILT AVE,NA,10304,2,0,2,2555,1800,2002,1,B2,0,44643,2022
5,CONCORD,02 TWO FAMILY DWELLINGS,1,644,31,NA,B2,405 VANDERBILT AVE,NA,10304,2,0,2,2555,1800,2002,1,B2,0,44783,2022
5,CONCORD,02 TWO FAMILY DWELLINGS,1,645,5,NA,B2,51 METCALFE STREET,NA,10304,2,0,2,2550,1640,1915,1,B2,315000,44652,2022
5,CONCORD,02 TWO FAMILY DWELLINGS,1,645,10,NA,B9,37 METCALFE STREET,NA,10304,2,0,2,2550,1344,1999,1,B9,0,44727,2022
5,CONCORD,02 TWO FAMILY DWELLINGS,1,647,40,NA,S2,937 VAN DUZER STREET,NA,10304,2,1,3,2824,2484,1899,1,S2,700000,44749,2022
5,CONCORD,02 TWO FAMILY DWELLINGS,1,648,51,NA,B2,332 HILLSIDE AVENUE,NA,10304,2,0,2,3900,2849,1910,1,B2,855000,44638,2022
5,CONCORD,02 TWO FAMILY DWELLINGS,1,648,66,NA,B2,463 VANDERBILT AVENUE,NA,10304,2,0,2,5450,2256,1915,1,B2,0,44725,2022
5,CONCORD,02 TWO FAMILY DWELLINGS,1,649,42,NA,B2,32 HAMILTON STREET,NA,10304,2,0,2,4999,1410,1910,1,B2,435006,44811,2022
5,CONCORD,02 TWO FAMILY DWELLINGS,1,650,22,NA,B1,523 VANDERBILT AVENUE,NA,10304,2,0,2,5000,1974,1955,1,B1,0,44690,2022
5,CONCORD,02 TWO FAMILY DWELLINGS,1,2879,133,NA,B2,47 MARY STREET,NA,10304,2,0,2,2860,1362,1925,1,B2,0,44834,2022
5,CONCORD,02 TWO FAMILY DWELLINGS,1,2879,146,NA,B3,23 MARY STREET,NA,10304,2,0,2,4399,2407,1950,1,B3,0,44819,2022
5,CONCORD,02 TWO FAMILY DWELLINGS,1,2879,163,NA,B3,30 ELLINGTON STREET,NA,10304,2,0,2,3999,1511,1925,1,B3,694000,44852,2022
5,CONCORD,02 TWO FAMILY DWELLINGS,1,2884,47,NA,B2,18 STEUBEN STREET,NA,10304,2,0,2,2982,1674,2015,1,B2,600000,44644,2022
5,CONCORD,02 TWO FAMILY DWELLINGS,1,2887,23,NA,B3,227 ODER AVENUE,NA,10304,2,0,2,5000,1152,1930,1,B3,588000,44698,2022
5,CONCORD,02 TWO FAMILY DWELLINGS,1,2891,16,NA,B1,400 HANOVER AVENUE,NA,10304,2,0,2,4500,1764,1955,1,B1,0,44740,2022
5,CONCORD,02 TWO FAMILY DWELLINGS,1,2907,123,NA,B9,331 ODER AVENUE,NA,10304,2,0,2,2162,2592,1975,1,B9,698000,44656,2022
5,CONCORD,02 TWO FAMILY DWELLINGS,1,2907,124,NA,B9,329 ODER AVENUE,NA,10304,2,0,2,2162,2592,1975,1,B9,688000,44781,2022
5,CONCORD,03 THREE FAMILY DWELLINGS,1,2882,18,NA,C0,33 STEUBEN STREET,NA,10304,3,0,3,7125,2932,1910,1,C0,662500,44652,2022
5,CONCORD,03 THREE FAMILY DWELLINGS,1,2882,20,NA,C0,31 STEUBEN,NA,10304,3,0,3,1800,2984,1910,1,C0,662500,44652,2022
5,CONCORD,03 THREE FAMILY DWELLINGS,1,2882,22,NA,C0,25 STEUBEN ST,NA,10304,3,0,3,2912,1428,1910,1,C0,300000,44769,2022
5,CONCORD,03 THREE FAMILY DWELLINGS,1,2883,47,NA,C0,8 MARY STREET,NA,10304,3,0,3,4440,1650,1931,1,C0,700000,44706,2022
5,CONCORD,05 TAX CLASS 1 VACANT LAND,1B,624,54,NA,V0,N/A RIDGEFIELD AVENUE,NA,10304,0,0,0,2000,0,NA,1,V0,550000,44670,2022
5,CONCORD,05 TAX CLASS 1 VACANT LAND,1B,624,55,NA,V0,38 RIDGEFIELD AVENUE,NA,10304,0,0,0,4000,0,NA,1,V0,550000,44670,2022
5,CONCORD,05 TAX CLASS 1 VACANT LAND,1B,2899,1,NA,V0,N/A MOSEL AVENUE,NA,10304,0,0,0,8112,0,NA,1,V0,0,44622,2022
5,CONCORD,05 TAX CLASS 1 VACANT LAND,1B,2906,15,NA,V0,N/A ODER AVENUE,NA,10304,0,0,0,2499,0,NA,1,V0,650000,44865,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2877,135,NA,A1,10 NUNLEY COURT,NA,10304,1,0,1,2699,1020,1930,1,A1,0,44865,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2877,142,NA,A1,15 NUNLEY COURT,NA,10304,1,0,1,2730,1288,1930,1,A1,352500,44642,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2922,35,NA,A5,26 IMPERIAL COURT,NA,10304,1,0,1,2300,1288,2006,1,A5,508000,44652,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2922,42,NA,A5,21 IMPERIAL COURT,NA,10304,1,0,1,2174,1288,2006,1,A5,0,44806,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2922,55,NA,A5,206 OSGOOD AVE,NA,10304,1,0,1,2167,1288,2005,1,A5,630000,44778,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2922,55,NA,A5,206 OSGOOD AVENUE,NA,10304,1,0,1,2168,1288,2005,1,A5,385320,44623,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,13,NA,A5,423 SKYLINE DRIVE,NA,10304,1,0,1,1010,1599,1994,1,A5,263750,44568,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,17,NA,A5,415 SKYLINE DRIVE,NA,10304,1,0,1,1950,996,1994,1,A5,465000,44882,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,47,NA,A5,118 LONG POND LANE,NA,10304,1,0,1,1176,1204,1992,1,A5,560000,44642,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,96,NA,A5,20 LONG POND LANE,NA,10304,1,0,1,1443,1204,1992,1,A5,603000,44714,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,124,NA,A5,67 SKYLINE DRIVE,NA,10304,1,0,1,987,936,1992,1,A5,0,44881,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,125,NA,A5,65 SKYLINE DRIVE,NA,10304,1,0,1,1023,936,1992,1,A5,0,44861,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,135,NA,A5,47 SKYLINE DRIVE,NA,10304,1,0,1,1153,936,1992,1,A5,0,44859,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,142,NA,A5,21 LONG POND LANE,NA,10304,1,0,1,630,936,1992,1,A5,416000,44916,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,157,NA,A5,19 SKYLINE DRIVE,NA,10304,1,0,1,650,936,1992,1,A5,0,44858,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,173,NA,A5,22 SKYLINE DRIVE,NA,10304,1,0,1,702,1872,1992,1,A5,450000,44736,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,266,NA,A5,29 SKY LANE,NA,10304,1,0,1,798,1116,1993,1,A5,459000,44706,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,284,NA,A5,132 SKYLINE DRIVE,NA,10304,1,0,1,819,1116,1993,1,A5,0,44841,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,319,NA,A5,82 STAGE LANE,NA,10304,1,0,1,1174,1506,1994,1,A5,0,44770,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,350,NA,A5,117 LONG POND LANE,NA,10304,1,0,1,988,1506,1994,1,A5,530000,44687,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,359,NA,A5,41 SCENIC LANE,NA,10304,1,0,1,992,600,1995,1,A5,0,44679,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,366,NA,A5,27 SCENIC LANE,NA,10304,1,0,1,991,600,1995,1,A5,535000,44754,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,381,NA,A5,38 SCENIC LANE,NA,10304,1,0,1,1127,780,1995,1,A5,518000,44615,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,384,NA,A5,30 SCENIC LANE,NA,10304,1,0,1,1127,1170,1995,1,A5,0,44712,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,425,NA,A5,385 SKYLINE DRIVE,NA,10304,1,0,1,1097,1170,1995,1,A5,560000,44697,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,512,NA,A5,39 THEATER LANE,NA,10304,1,0,1,1118,910,1998,1,A5,480000,44607,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,515,NA,A5,33 THEATER LANE,NA,10304,1,0,1,1026,1365,1998,1,A5,547000,44894,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,579,NA,A5,230 SKYLINE DRIVE,NA,10304,1,0,1,1725,900,2002,1,A5,460000,44624,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,608,NA,A5,246 SKYLINE DRIVE,NA,10304,1,0,1,1450,900,2002,1,A5,570000,44712,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2925,620,NA,A5,277 SKYLINE DRIVE,NA,10304,1,0,1,1700,900,2002,1,A5,10,44603,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2930,24,NA,A5,172 MOSEL AVENUE,NA,10304,1,0,1,2250,1460,2001,1,A5,655000,44712,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2930,47,NA,A5,29 LEEWOOD LOOP,NA,10304,1,0,1,2500,1460,2001,1,A5,0,44707,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2930,56,NA,A5,40 LEEWOOD LOOP,NA,10304,1,0,1,1874,1460,2001,1,A5,0,44839,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2930,61,NA,A5,52 LEEWOOD LOOP,NA,10304,1,0,1,3275,1460,2001,1,A5,0,44881,2022
5,CONCORD-FOX HILLS,01 ONE FAMILY DWELLINGS,1,2930,73,NA,A5,81 LEEWOOD LOOP,NA,10304,1,0,1,2500,1460,2001,1,A5,668000,44596,2022
5,CONCORD-FOX HILLS,02 TWO FAMILY DWELLINGS,1,2925,584,NA,B9,220 SKYLINE DRIVE,NA,10304,2,0,2,1175,900,2002,1,B9,0,44701,2022
5,CONCORD-FOX HILLS,05 TAX CLASS 1 VACANT LAND,1B,2922,210,NA,V0,N/A MOSEL AVENUE,NA,10304,0,0,0,1482,0,NA,1,V0,0,44622,2022
5,CONCORD-FOX HILLS,05 TAX CLASS 1 VACANT LAND,1B,2922,212,NA,V0,N/A MOSEL AVENUE,NA,10304,0,0,0,2925,0,NA,1,V0,0,44622,2022
5,CONCORD-FOX HILLS,05 TAX CLASS 1 VACANT LAND,1B,2922,216,NA,V0,N/A BOWDEN STREET,NA,10304,0,0,0,1444,0,NA,1,V0,0,44622,2022
5,CONCORD-FOX HILLS,09 COOPS - WALKUP APARTMENTS,2,2925,479,NA,C6,"46 CIRCLE LOOP, D",NA,10304,NA,NA,NA,NA,NA,2000,2,C6,135000,44621,2022
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,869,627,NA,A1,40 CHAPIN AVENUE,NA,10304,1,0,1,4390,2379,2020,1,A1,0,44917,2022
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3185,37,NA,A2,23 URBANA STREET,NA,10304,1,0,1,4099,1680,1970,1,A2,0,44732,2022
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3188,8,NA,A2,37 SCRANTON STREET,NA,10304,1,0,1,4000,850,1965,1,A2,750000,44705,2022
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3188,38,NA,A5,1026 WEST FINGERBOARD RD,NA,10304,1,0,1,4599,1800,1960,1,A5,0,44763,2022
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3189,32,NA,A2,19 TACOMA STREET,NA,10304,1,0,1,3999,1040,1965,1,A2,625000,44755,2022
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3191,33,NA,A2,50 ALBRIGHT STREET,NA,10304,1,0,1,6451,1719,1960,1,A2,0,44698,2022
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3191,68,NA,A2,37 ALBRIGHT STREET,NA,10304,1,0,1,6666,1118,1965,1,A2,0,44873,2022
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3191,102,NA,A1,36 WILSON STREET,NA,10304,1,0,1,5125,2100,1960,1,A1,960000,44847,2022
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3191,110,NA,A2,20 WILSON STREET,NA,10304,1,0,1,5001,960,1960,1,A2,625000,44803,2022
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3194,14,NA,A5,61 PROVIDENCE STREET,NA,10304,1,0,1,2067,1380,1980,1,A5,580000,44566,2022
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3194,17,NA,A5,57 PROVIDENCE STREET,NA,10304,1,0,1,2067,1380,1980,1,A5,0,44733,2022
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3194,17,NA,A5,57 PROVIDENCE STREET,NA,10304,1,0,1,2067,1380,1980,1,A5,0,44768,2022
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3200,142,NA,A1,254 NORTH RAILROAD AVE,NA,10304,1,0,1,5240,2167,1965,1,A1,0,44646,2022
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3288,4,NA,A1,1260 RICHMOND ROAD,NA,10304,1,0,1,3550,1340,1915,1,A1,625000,44651,2022
5,DONGAN HILLS,01 ONE FAMILY DWELLINGS,1,3289,28,NA,A2,38 MARK STREET,NA,10304,1,0,1,3999,1092,1960,1,A2,0,44869,2022
