borough,neighborhood,building_class_category,tax_class_at_present,block,lot,ease_ment,building_class_at_present,address,apartment_number,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of_sale,sale_price,sale_date,year
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,373,164,NA,A5,97 CHANDLER AVENUE,NA,10314,1,0,1,2000,880,1940,1,A5,400000,43892,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,374,183,NA,A1,101 KEIBER COURT,NA,10314,1,0,1,4000,1096,1945,1,A1,499000,44186,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,376,235,NA,A5,196 CONSTANT AVENUE,NA,10314,1,0,1,2017,1248,1991,1,A5,0,44126,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,376,261,NA,A1,144 CONSTANT AVENUE,NA,10314,1,0,1,4040,2500,1925,1,A1,0,44120,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,377,24,NA,A2,861 JEWETT AVENUE,NA,10314,1,0,1,4017,2303,1955,1,A2,0,44048,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,377,230,NA,A1,161 CROWELL AVENUE,NA,10314,1,0,1,4000,1625,1920,1,A1,650000,44159,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,377,236,NA,A1,173 CROWELL AVENUE,NA,10314,1,0,1,4000,1625,1925,1,A1,550000,43881,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,377,248,NA,A1,195 CROWELL AVENUE,NA,10314,1,0,1,4000,1320,1930,1,A1,635000,44117,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,377,272,NA,A1,142 GOODWIN AVENUE,NA,10314,1,0,1,5400,1009,1935,1,A1,0,43887,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,377,317,NA,A2,112 SAWYER AVENUE,NA,10314,1,0,1,5050,1000,1950,1,A2,600000,44181,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,377,414,NA,A1,185 CHANDLER AVENUE,NA,10314,1,0,1,4320,1224,1950,1,A1,639000,44105,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,377,432,NA,S1,791 JEWETT AVENUE,NA,10314,1,1,2,4800,4164,1925,1,S1,10,44122,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,377,467,NA,A0,80 MARGARETTA COURT,NA,10314,1,0,1,4000,1450,1950,1,A0,630000,44078,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,377,570,NA,A0,136 CROWELL AVENUE,NA,10314,1,0,1,6060,1575,1950,1,A0,765000,44062,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,377,591,NA,A2,151 KEMBALL AVENUE,NA,10314,1,0,1,4040,888,1950,1,A2,0,44113,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,694,39,NA,A1,77 TODT HILL ROAD,NA,10314,1,0,1,6880,1492,1920,1,A1,667500,43852,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,707,29,NA,A1,8 SOMMERS LANE,NA,10314,1,0,1,2409,858,1920,1,A1,532000,43983,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,708,35,NA,A2,38 TODT HILL ROAD,NA,10314,1,0,1,4169,888,1951,1,A2,0,44179,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,708,35,NA,A2,38 TODT HILL ROAD,NA,10314,1,0,1,4169,888,1951,1,A2,357000,44070,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,710,57,NA,A1,41 GARDEN STREET,NA,10314,1,0,1,7040,1560,1899,1,A1,648000,44014,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,711,73,NA,A2,19 ELVIN STREET,NA,10314,1,0,1,5500,586,1925,1,A2,0,43977,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,712,47,NA,A5,79 GOWER STREET,NA,10314,1,0,1,2300,1800,1994,1,A5,600000,44186,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,712,49,NA,A5,75 GOWER STREET,NA,10314,1,0,1,2047,900,1999,1,A5,0,43879,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,712,75,NA,A5,47 NORTH GANNON AVENUE,NA,10314,1,0,1,2300,1216,1995,1,A5,530000,43871,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,713,58,NA,A5,39 MOUNTAIN VIEW AVENUE,NA,10314,1,0,1,2717,1627,2019,1,A5,646589,44028,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,713,59,NA,A5,37 MOUNTAINVIEW AVENUE,NA,10314,1,0,1,2717,1627,2019,1,A5,616041,44183,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,713,60,NA,A5,35 MOUNTAIN VIEW AVENUE,NA,10314,1,0,1,2716,1627,2019,1,A5,621133,44158,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,713,155,NA,A5,81 NORTH GANNON AVENUE,NA,10314,1,0,1,920,825,1960,1,A5,387500,43881,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,713,161,NA,A5,97 NORTH GANNON AVENUE,NA,10314,1,0,1,1520,1025,1960,1,A5,399000,43873,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1B,717,23,NA,V0,42 GANSEVOORT BOULEVARD,NA,10314,0,0,0,3000,0,1935,1,A1,550000,44042,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,718,64,NA,A2,43 QUINLAN AVENUE,NA,10314,1,0,1,6000,864,1955,1,A2,575000,43922,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,721,19,NA,A5,120 CLERMONT PLACE,NA,10314,1,0,1,2287,1370,2018,1,A5,635000,44176,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,721,62,NA,A5,117 QUINLAN AVENUE,NA,10314,1,0,1,3325,2058,2016,1,A5,0,44131,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,726,29,NA,A2,101 WHEELER AVENUE,NA,10314,1,0,1,4880,1118,1955,1,A2,640000,44103,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,726,31,NA,A2,99 WHEELER AVENUE,NA,10314,1,0,1,4880,1198,1950,1,A2,450000,43952,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,726,63,NA,A1,114 PERRY AVE,NA,10314,1,0,1,4880,1112,1905,1,A1,0,43927,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,726,65,NA,A2,120 PERRY AVENUE,NA,10314,1,0,1,4920,864,1950,1,A2,490000,44088,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,727,18,NA,A2,119 BRADLEY AVENUE,NA,10314,1,0,1,5760,1092,1960,1,A2,0,44137,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,727,53,NA,A5,94 WHEELER AVENUE,NA,10314,1,0,1,2800,1680,2019,1,A5,599749,44090,2020
5,CASTLETON CORNERS,01 ONE FAMILY DWELLINGS,1,727,54,NA,A5,96 WHEELER AVENUE,NA,10314,1,0,1,2800,1680,2019,1,A5,600768,44008,2020
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,321,49,NA,B3,206 BROOKSIDE AVE,NA,10314,2,0,2,3910,1205,1955,1,B3,0,43888,2020
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,321,84,NA,B2,261 MARTLING AVENUE,NA,10314,2,0,2,5900,1205,1955,1,B2,650000,44049,2020
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,346,503,NA,B1,47 DONGAN AVENUE,NA,10314,2,0,2,2352,1776,1950,1,B1,595000,43836,2020
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,346,504,NA,B1,51 DONGAN AVENUE,NA,10314,2,0,2,2352,1776,1950,1,B1,570000,44154,2020
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,346,519,NA,B1,81 DONGAN AVENUE,NA,10314,2,0,2,2352,1776,1950,1,B1,575000,43985,2020
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,347,119,NA,B1,3 DONGAN AVENUE,NA,10314,2,0,2,4590,1728,1950,1,B1,640000,43983,2020
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,348,28,NA,B1,83 BEECHWOOD PLACE,NA,10314,2,0,2,2334,1470,1950,1,B1,450000,44133,2020
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,354,54,NA,B3,187 LLEWELLYN PLACE,NA,10310,2,0,2,4000,1352,1930,1,B3,625000,43882,2020
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,355,98,NA,B3,110 EGBERT AVENUE,NA,10310,2,0,2,7120,1912,1920,1,B3,0,44008,2020
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,355,163,NA,S2,521 JEWETT AVENUE,NA,10302,2,1,3,4180,3779,1931,1,S2,0,44084,2020
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,355,292,NA,B2,32 KAREN COURT,NA,10310,2,0,2,4000,2050,1970,1,B2,760000,43909,2020
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,356,125,NA,B9,192 MANOR ROAD,NA,10310,2,0,2,3924,2000,1935,1,B9,545000,44189,2020
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,356,397,NA,B1,12 RAVENHURST AVENUE,NA,10310,2,0,2,5050,1205,1960,1,B1,610950,44050,2020
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,356,514,NA,B2,22 ELIAS PLACE,NA,10314,2,0,2,4000,2314,1970,1,B2,875000,44085,2020
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,364,29,NA,B2,164 COLLEGE AVENUE,NA,10314,2,0,2,4000,2438,1899,1,B2,0,44083,2020
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,370,85,NA,B1,460 MANOR ROAD,NA,10314,2,0,2,3034,1872,1945,1,B1,0,43921,2020
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,373,83,NA,B9,30 COALE AVENUE,NA,10314,2,0,2,3100,1480,1950,1,B9,495000,43993,2020
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,374,304,NA,B2,72 ELMIRA AVENUE,NA,10314,2,0,2,4000,2112,1930,1,B2,0,44104,2020
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,376,40,NA,B2,711 JEWETT AVENUE,NA,10314,2,0,2,4685,3769,2006,1,B2,122500,44180,2020
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,376,277,NA,B2,135 KEIBER COURT,NA,10314,2,0,2,4040,2646,1975,1,B2,0,44127,2020
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,378,132,NA,B1,154 CHANDLER AVENUE,NA,10314,2,0,2,5000,2048,1945,1,B1,749000,43910,2020
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,707,504,NA,B3,215 WINDSOR ROAD,NA,10314,2,0,2,3500,2292,1930,1,B3,0,43980,2020
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,710,29,NA,S2,610-612 MANOR ROAD,NA,10314,2,1,3,6250,3110,1931,1,S2,600000,44174,2020
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,712,100,NA,B3,112 GOWER STREET,NA,10314,2,0,2,4320,1216,1925,1,B3,0,43864,2020
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,713,46,NA,B2,65 MOUNTAINVIEW AVENUE,NA,10314,2,0,2,4170,2160,1925,1,B2,449000,44020,2020
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,719,86,NA,B2,93 GANSEVOORT BOULEVARD,NA,10314,2,0,2,4800,2440,1930,1,B2,840000,43984,2020
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,724,35,NA,B2,46 WHEELER AVENUE,NA,10314,2,0,2,7800,2228,1905,1,B2,850000,44105,2020
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,724,84,NA,B2,21 BRADLEY AVENUE,NA,10314,2,0,2,5200,2012,1910,1,B2,0,43900,2020
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,726,13,NA,B2,131 WHEELER AVENUE,NA,10314,2,0,2,3690,1959,1998,1,B2,0,44008,2020
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,726,55,NA,B1,100 PERRY AVENUE,NA,10314,2,0,2,4880,1828,1950,1,B1,690000,44175,2020
5,CASTLETON CORNERS,02 TWO FAMILY DWELLINGS,1,726,60,NA,B2,112 PERRY,NA,10314,2,0,2,5462,2618,1991,1,B2,0,43839,2020
5,CASTLETON CORNERS,03 THREE FAMILY DWELLINGS,1,722,90,NA,C0,21 PERRY AVENUE,NA,10314,3,0,3,1995,1980,1975,1,C0,670000,44183,2020
5,CASTLETON CORNERS,03 THREE FAMILY DWELLINGS,1,722,93,NA,C0,23 PERRY AVENUE,NA,10314,3,0,3,4921,1980,1975,1,C0,670000,44183,2020
5,CASTLETON CORNERS,05 TAX CLASS 1 VACANT LAND,1B,377,530,NA,V0,N/A GOODWIN AVENUE,NA,10314,0,0,0,1734,0,NA,1,V0,0,43887,2020
5,CASTLETON CORNERS,05 TAX CLASS 1 VACANT LAND,1B,712,114,NA,V0,N/A GOWER STREET,NA,10314,0,0,0,2880,0,NA,1,V0,110000,44173,2020
5,CASTLETON CORNERS,06 TAX CLASS 1 - OTHER,1,317,14,NA,G0,N/A EGBERT AVENUE,NA,10310,0,0,0,2500,0,1950,1,G0,705000,44083,2020
5,CASTLETON CORNERS,06 TAX CLASS 1 - OTHER,1,338,33,NA,G0,251 POTTER AVENUE,NA,10314,0,0,0,2000,0,1978,1,G0,532000,44158,2020
5,CASTLETON CORNERS,06 TAX CLASS 1 - OTHER,1,358,14,NA,G0,308 KINGSLEY AVENUE,NA,10314,0,0,0,3600,0,1950,1,G0,835000,44014,2020
5,CASTLETON CORNERS,21 OFFICE BUILDINGS,4,351,32,NA,O7,1086 FOREST AVENUE,NA,10310,0,2,2,5250,5184,2009,4,O7,1100000,43865,2020
5,CASTLETON CORNERS,21 OFFICE BUILDINGS,4,717,4,NA,O1,1922 VICTORY BOULEVARD,NA,10314,0,1,1,2000,880,1955,4,O1,325000,43857,2020
5,CASTLETON CORNERS,22 STORE BUILDINGS,4,365,3,NA,K1,302 MANOR ROAD,NA,10314,0,1,1,1680,1142,1998,4,K1,425000,44132,2020
5,CASTLETON CORNERS,35 INDOOR PUBLIC AND CULTURAL FACILITIES,4,365,1,NA,P2,300 MANOR ROAD,NA,10314,0,1,1,5600,2310,1950,4,P2,620000,44145,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,243,21,NA,A5,76 BEVERLY AVENUE,NA,10301,1,0,1,2517,1600,2004,1,A5,605000,43979,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,243,26,NA,A1,64 BEVERLY AVENUE,NA,10301,1,0,1,5000,1550,1950,1,A1,0,43993,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,243,26,NA,A1,64 BEVERLY AVENUE,NA,10301,1,0,1,5000,1550,1950,1,A1,0,44117,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,244,34,NA,A2,36 WALDRON AVENUE,NA,10301,1,0,1,5035,1176,1950,1,A2,850000,43944,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,245,79,NA,A5,46 FOX HUNT COURT,NA,10301,1,0,1,2048,2040,1985,1,A5,341640,43846,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,246,8,NA,A1,117 WALDRON AVENUE,NA,10301,1,0,1,3000,1184,1910,1,A1,575000,44145,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,246,41,NA,A3,143 WALDRON AVENUE,NA,10301,1,0,1,5100,2528,2019,1,A3,997885,43853,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,258,8,NA,A1,46 PUTTERS CT,NA,10301,1,0,1,4080,2400,1997,1,A1,988000,44000,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,258,61,NA,A1,943 BARD AVENUE,NA,10301,1,0,1,4400,2344,1986,1,A1,690000,43902,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,258,127,NA,A1,63 OXHOLM AVENUE,NA,10301,1,0,1,6650,976,1960,1,A1,475000,44133,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,258,136,NA,A1,76 GREENWAY DRIVE,NA,10301,1,0,1,4400,2645,1999,1,A1,0,43836,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,258,321,NA,A1,59 FAIRWAY LANE,NA,10301,1,0,1,6609,2400,1997,1,A1,0,43977,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,280,69,NA,A1,264 LAWRENCE AVENUE,NA,10310,1,0,1,6000,2270,1960,1,A1,600000,44063,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,285,40,NA,A5,105 MORRISON AVENUE,NA,10310,1,0,1,1826,1064,1993,1,A5,465000,44110,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,286,40,NA,A1,540 OAKLAND AVENUE,NA,10310,1,0,1,4000,2016,1940,1,A1,582500,44133,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,286,94,NA,A1,5 JONES PLACE,NA,10310,1,0,1,4000,1252,1945,1,A1,0,43879,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,286,125,NA,A1,523 BEMENT AVENUE,NA,10310,1,0,1,4000,1570,1935,1,A1,0,43886,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,286,130,NA,A1,4 GREEN STREET,NA,10310,1,0,1,3060,1512,1925,1,A1,0,44021,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,286,132,NA,A1,6 GREEN STREET,NA,10310,1,0,1,3030,1288,1925,1,A1,0,43900,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,287,8,NA,A1,711 PELTON AVENUE,NA,10310,1,0,1,5880,1888,1945,1,A1,860000,44125,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,287,44,NA,A1,645 PELTON AVE,NA,10310,1,0,1,4000,1120,1940,1,A1,0,44028,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,287,82,NA,A1,670 DAVIS AVENUE,NA,10310,1,0,1,3400,1004,1950,1,A1,625000,44140,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,287,105,NA,A2,710 DAVIS AVENUE,NA,10310,1,0,1,3600,912,1955,1,A2,0,43845,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,288,3,NA,A1,695 OAKLAND AVENUE,NA,10310,1,0,1,8500,2668,1940,1,A1,1180000,43997,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,288,11,NA,A1,681 OAKLAND AVENUE,NA,10310,1,0,1,6000,2900,1950,1,A1,1145000,44154,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,288,20,NA,A1,665 OAKLAND AVENUE,NA,10310,1,0,1,6000,1432,1940,1,A1,0,44061,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,288,47,NA,A1,611 OAKLAND AVENUE,NA,10310,1,0,1,4000,3120,1950,1,A1,865000,44155,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,292,40,NA,A1,141 MATHEWS AVENUE,NA,10310,1,0,1,3900,1320,1935,1,A1,0,43865,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,292,45,NA,A1,151 MATHEWS AVENUE,NA,10310,1,0,1,3900,2794,1935,1,A1,0,44170,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,293,47,NA,A2,32 HARTFORD AVENUE,NA,10310,1,0,1,3950,1045,1950,1,A2,0,43918,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,293,60,NA,A1,215 WHITEWOOD AVENUE,NA,10310,1,0,1,3200,1500,1930,1,A1,422000,43873,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,293,81,NA,A1,21 HARTFORD AVENUE,NA,10310,1,0,1,2370,1442,1935,1,A1,0,43906,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,294,41,NA,A1,156 WHITEWOOD AVENUE,NA,10310,1,0,1,4150,3300,2001,1,A1,610000,44021,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,295,1,NA,A1,926 BARD AVENUE,NA,10301,1,0,1,4998,2271,1970,1,A1,0,44172,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,295,56,NA,A2,748 PELTON AVENUE,NA,10310,1,0,1,5000,896,1950,1,A2,0,44177,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,295,96,NA,A1,922 BARD AVENUE,NA,10301,1,0,1,4998,2271,1970,1,A1,640000,43916,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,298,62,NA,A1,766 OAKLAND AVENUE,NA,10310,1,0,1,4950,1388,1950,1,A1,0,44147,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,298,112,NA,A2,92 HARTFORD AVENUE,NA,10310,1,0,1,3783,1140,1948,1,A2,540000,44127,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,298,139,NA,A1,87 HARTFORD AVENUE,NA,10310,1,0,1,2400,1768,1920,1,A1,580000,43906,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,299,22,NA,A1,24 STARR AVENUE,NA,10310,1,0,1,4180,2000,1970,1,A1,0,44075,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,299,39,NA,A2,948 BARD AVENUE,NA,10301,1,0,1,6380,2280,1965,1,A2,0,43846,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,300,124,NA,A1,165 MORRISON AVENUE,NA,10310,1,0,1,4200,1440,1930,1,A1,550000,43972,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,300,167,NA,A1,168 MORRISON AVENUE,NA,10310,1,0,1,3500,1648,1930,1,A1,0,43893,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,300,180,NA,A1,556 BEMENT AVENUE,NA,10310,1,0,1,3094,1280,1930,1,A1,505000,44187,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,300,233,NA,A1,568 BEMENT AVENUE,NA,10310,1,0,1,3640,1734,1935,1,A1,590000,43958,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,300,369,NA,A1,229 HARVEST AVENUE,NA,10310,1,0,1,3800,1316,1930,1,A1,540000,44194,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,300,371,NA,A1,233 HARVEST AVENUE,NA,10310,1,0,1,3800,1316,1930,1,A1,0,44144,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,300,415,NA,A1,76 EAST RALEIGH AVENUE,NA,10310,1,0,1,3700,1359,1920,1,A1,0,44008,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,300,434,NA,A1,59 EAST RALEIGH AVENUE,NA,10310,1,0,1,3700,1335,1920,1,A1,0,43889,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,300,500,NA,A1,207 MORRISON AVENUE,NA,10310,1,0,1,4000,1767,1920,1,A1,600000,43986,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,301,26,NA,A5,38 BOSWORTH STREET,NA,10310,1,0,1,3800,1806,1986,1,A5,0,44133,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,301,36,NA,A9,20 BOSWORTH ST,NA,10310,1,0,1,2200,1760,1986,1,A9,0,43843,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,301,38,NA,A5,16 BOSWORTH STREET,NA,10310,1,0,1,2200,1760,1986,1,A5,0,43937,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,301,49,NA,A5,622 BEMENT AVENUE,NA,10310,1,0,1,2500,1760,1986,1,A5,594000,43937,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,304,73,NA,A1,51 DOUGLAS AVENUE,NA,10310,1,0,1,5000,2275,1950,1,A1,0,43902,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,305,84,NA,A2,21 TYLER AVENUE,NA,10310,1,0,1,5000,1280,1950,1,A2,0,44068,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,309,146,NA,A1,23 ALLEN COURT,NA,10310,1,0,1,7632,1400,1920,1,A1,690000,44076,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,310,13,NA,A1,6 LUDWIG STREET,NA,10310,1,0,1,8308,1281,1955,1,A1,0,44168,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,310,41,NA,A5,260 ELIZABETH STREET,NA,10310,1,0,1,2175,1283,2016,1,A5,485000,44070,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,310,97,NA,A1,109 PURCELL STREET,NA,10310,1,0,1,3434,1420,1930,1,A1,623000,44078,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,310,106,NA,A1,93 PURCELL STREET,NA,10310,1,0,1,3333,1420,1930,1,A1,660000,43935,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,310,143,NA,A1,21 PURCELL STREET,NA,10310,1,0,1,2112,1170,1930,1,A1,0,44069,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,310,188,NA,A1,49 CLOVE LAKE PLACE,NA,10310,1,0,1,3200,1078,1920,1,A1,590000,44188,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,310,191,NA,A1,41 CLOVE LAKE PLACE,NA,10310,1,0,1,3200,1008,1915,1,A1,545000,44134,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,310,206,NA,A1,31 CLOVE LAKE PLACE,NA,10310,1,0,1,3243,944,1920,1,A1,0,43995,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,310,250,NA,A1,2 CLOVE LAKE PLACE,NA,10310,1,0,1,3773,1144,1915,1,A1,460000,43987,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,313,9,NA,A1,637 CLOVE ROAD,NA,10310,1,0,1,4356,1752,1915,1,A1,469900,44028,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,313,18,NA,A1,18 PURCELL STREET,NA,10310,1,0,1,4400,1088,1920,1,A1,0,44029,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,313,67,NA,A0,77 WEST RALEIGH AVENUE,NA,10310,1,0,1,7248,955,1955,1,A0,0,43958,2020
5,CLOVE LAKES,01 ONE FAMILY DWELLINGS,1,314,39,NA,A0,16 WEST RALEIGH AVENUE,NA,10310,1,0,1,7500,1260,1945,1,A0,800000,44151,2020
